---,RewardId,ItemTypeId,ItemId,ItemName,Count
4040015,4040015,4,40015,サイトヘッド・Ｗ\nソリディアカラー,1
4040021,4040021,4,40021,サイトヘッド・Ｈ\nカーディナルカラー,1
4040022,4040022,4,40022,サイトヘッド・Ｂ\nカーディナルカラー,1
4040023,4040023,4,40023,サイトヘッド・Ａ\nカーディナルカラー,1
4040024,4040024,4,40024,サイトヘッド・Ｌ\nカーディナルカラー,1
4040025,4040025,4,40025,サイトヘッド・Ｗ\nカーディナルカラー,1
4040031,4040031,4,40031,サイトヘッド・Ｈ\nスクラッパーカラー,1
4040032,4040032,4,40032,サイトヘッド・Ｂ\nスクラッパーカラー,1
4040033,4040033,4,40033,サイトヘッド・Ａ\nスクラッパーカラー,1
4040034,4040034,4,40034,サイトヘッド・Ｌ\nスクラッパーカラー,1
4040035,4040035,4,40035,サイトヘッド・Ｗ\nスクラッパーカラー,1
4040051,4040051,4,40051,サイトヘッド・Ｈ\nCU・レイターカラー,1
4040052,4040052,4,40052,サイトヘッド・Ｂ\nCU・レイターカラー,1
4040053,4040053,4,40053,サイトヘッド・Ａ\nCU・レイターカラー,1
4040054,4040054,4,40054,サイトヘッド・Ｌ\nCU・レイターカラー,1
4040055,4040055,4,40055,サイトヘッド・Ｗ\nCU・レイターカラー,1
4040061,4040061,4,40061,サイトヘッド・Ｈ\nゴールテン・Dカラー,1
4040062,4040062,4,40062,サイトヘッド・Ｂ\nゴールテン・Dカラー,1
4040063,4040063,4,40063,サイトヘッド・Ａ\nゴールテン・Dカラー,1
4040064,4040064,4,40064,サイトヘッド・Ｌ\nゴールテン・Dカラー,1
4040065,4040065,4,40065,サイトヘッド・Ｗ\nゴールテン・Dカラー,1
4040071,4040071,4,40071,サイトヘッド・Ｈ\nアンゼロイカラー,1
4040072,4040072,4,40072,サイトヘッド・Ｂ\nアンゼロイカラー,1
4040073,4040073,4,40073,サイトヘッド・Ａ\nアンゼロイカラー,1
4040074,4040074,4,40074,サイトヘッド・Ｌ\nアンゼロイカラー,1
4040075,4040075,4,40075,サイトヘッド・Ｗ\nアンゼロイカラー,1
4040081,4040081,4,40081,サイトヘッド・Ｈ\nディスドスカラー,1
4040082,4040082,4,40082,サイトヘッド・Ｂ\nディスドスカラー,1
4040083,4040083,4,40083,サイトヘッド・Ａ\nディスドスカラー,1
4040084,4040084,4,40084,サイトヘッド・Ｌ\nディスドスカラー,1
4040085,4040085,4,40085,サイトヘッド・Ｗ\nディスドスカラー,1
4040091,4040091,4,40091,サイトヘッド・Ｈ\nサブライガカラー,1
4040092,4040092,4,40092,サイトヘッド・Ｂ\nサブライガカラー,1
4040093,4040093,4,40093,サイトヘッド・Ａ\nサブライガカラー,1
4040094,4040094,4,40094,サイトヘッド・Ｌ\nサブライガカラー,1
4040095,4040095,4,40095,サイトヘッド・Ｗ\nサブライガカラー,1
4040101,4040101,4,40101,サイトヘッド・Ｈ\nファルマコンカラー,1
4040102,4040102,4,40102,サイトヘッド・Ｂ\nファルマコンカラー,1
4040103,4040103,4,40103,サイトヘッド・Ａ\nファルマコンカラー,1
4040104,4040104,4,40104,サイトヘッド・Ｌ\nファルマコンカラー,1
4040105,4040105,4,40105,サイトヘッド・Ｗ\nファルマコンカラー,1
4040111,4040111,4,40111,サイトヘッド・Ｈ\nラピスヘッジカラー,1
4040112,4040112,4,40112,サイトヘッド・Ｂ\nラピスヘッジカラー,1
4040113,4040113,4,40113,サイトヘッド・Ａ\nラピスヘッジカラー,1
4040114,4040114,4,40114,サイトヘッド・Ｌ\nラピスヘッジカラー,1
4040115,4040115,4,40115,サイトヘッド・Ｗ\nラピスヘッジカラー,1
4040121,4040121,4,40121,サイトヘッド・Ｈ\nパ・フェクトカラー,1
4040122,4040122,4,40122,サイトヘッド・Ｂ\nパ・フェクトカラー,1
4040123,4040123,4,40123,サイトヘッド・Ａ\nパ・フェクトカラー,1
4040124,4040124,4,40124,サイトヘッド・Ｌ\nパ・フェクトカラー,1
4040125,4040125,4,40125,サイトヘッド・Ｗ\nパ・フェクトカラー,1
4040131,4040131,4,40131,サイトヘッド・Ｈ\nエタニティカラー,1
4040132,4040132,4,40132,サイトヘッド・Ｂ\nエタニティカラー,1
4040133,4040133,4,40133,サイトヘッド・Ａ\nエタニティカラー,1
4040134,4040134,4,40134,サイトヘッド・Ｌ\nエタニティカラー,1
4040135,4040135,4,40135,サイトヘッド・Ｗ\nエタニティカラー,1
4040141,4040141,4,40141,サイトヘッド・Ｈ\nオキサイドカラー,1
4040142,4040142,4,40142,サイトヘッド・Ｂ\nオキサイドカラー,1
4040143,4040143,4,40143,サイトヘッド・Ａ\nオキサイドカラー,1
4040144,4040144,4,40144,サイトヘッド・Ｌ\nオキサイドカラー,1
4040145,4040145,4,40145,サイトヘッド・Ｗ\nオキサイドカラー,1
4041011,4041011,4,41011,サイトヘッド・Ｈ\n深森,1
4041012,4041012,4,41012,サイトヘッド・Ｂ\n深森,1
4041013,4041013,4,41013,サイトヘッド・Ａ\n深森,1
4041014,4041014,4,41014,サイトヘッド・Ｌ\n深森,1
4041015,4041015,4,41015,サイトヘッド・Ｗ\n深森,1
4041021,4041021,4,41021,サイトヘッド・Ｈ\n岩塊,1
4041022,4041022,4,41022,サイトヘッド・Ｂ\n岩塊,1
4041023,4041023,4,41023,サイトヘッド・Ａ\n岩塊,1
4041024,4041024,4,41024,サイトヘッド・Ｌ\n岩塊,1
4041025,4041025,4,41025,サイトヘッド・Ｗ\n岩塊,1
4041031,4041031,4,41031,サイトヘッド・Ｈ\n土漠,1
4041032,4041032,4,41032,サイトヘッド・Ｂ\n土漠,1
4041033,4041033,4,41033,サイトヘッド・Ａ\n土漠,1
4041034,4041034,4,41034,サイトヘッド・Ｌ\n土漠,1
4041035,4041035,4,41035,サイトヘッド・Ｗ\n土漠,1
4041041,4041041,4,41041,サイトヘッド・Ｈ\n青碧,1
4041042,4041042,4,41042,サイトヘッド・Ｂ\n青碧,1
4041043,4041043,4,41043,サイトヘッド・Ａ\n青碧,1
4041044,4041044,4,41044,サイトヘッド・Ｌ\n青碧,1
4041045,4041045,4,41045,サイトヘッド・Ｗ\n青碧,1
4041051,4041051,4,41051,サイトヘッド・Ｈ\n海響,1
4041052,4041052,4,41052,サイトヘッド・Ｂ\n海響,1
4041053,4041053,4,41053,サイトヘッド・Ａ\n海響,1
4041054,4041054,4,41054,サイトヘッド・Ｌ\n海響,1
4041055,4041055,4,41055,サイトヘッド・Ｗ\n海響,1
4041061,4041061,4,41061,サイトヘッド・Ｈ\n桜花,1
4041062,4041062,4,41062,サイトヘッド・Ｂ\n桜花,1
4041063,4041063,4,41063,サイトヘッド・Ａ\n桜花,1
4041064,4041064,4,41064,サイトヘッド・Ｌ\n桜花,1
4041065,4041065,4,41065,サイトヘッド・Ｗ\n桜花,1
4050051,4050051,4,50051,CU・レイター・Ｈ,1
4050052,4050052,4,50052,CU・レイター・Ｂ,1
4050053,4050053,4,50053,CU・レイター・Ａ,1
4050054,4050054,4,50054,CU・レイター・Ｌ,1
4050055,4050055,4,50055,CU・レイター・Ｗ,1
4050011,4050011,4,50011,CU・レイター・Ｈ\nソリディアカラー,1
4050012,4050012,4,50012,CU・レイター・Ｂ\nソリディアカラー,1
4050013,4050013,4,50013,CU・レイター・Ａ\nソリディアカラー,1
4050014,4050014,4,50014,CU・レイター・Ｌ\nソリディアカラー,1
4050015,4050015,4,50015,CU・レイター・Ｗ\nソリディアカラー,1
4050021,4050021,4,50021,CU・レイター・Ｈ\nカーディナルカラー,1
4050022,4050022,4,50022,CU・レイター・Ｂ\nカーディナルカラー,1
4050023,4050023,4,50023,CU・レイター・Ａ\nカーディナルカラー,1
4050024,4050024,4,50024,CU・レイター・Ｌ\nカーディナルカラー,1
4050025,4050025,4,50025,CU・レイター・Ｗ\nカーディナルカラー,1
4050031,4050031,4,50031,CU・レイター・Ｈ\nスクラッパーカラー,1
4050032,4050032,4,50032,CU・レイター・Ｂ\nスクラッパーカラー,1
4050033,4050033,4,50033,CU・レイター・Ａ\nスクラッパーカラー,1
4050034,4050034,4,50034,CU・レイター・Ｌ\nスクラッパーカラー,1
4050035,4050035,4,50035,CU・レイター・Ｗ\nスクラッパーカラー,1
4050041,4050041,4,50041,CU・レイター・Ｈ\nサイトヘッドカラー,1
4050042,4050042,4,50042,CU・レイター・Ｂ\nサイトヘッドカラー,1
4050043,4050043,4,50043,CU・レイター・Ａ\nサイトヘッドカラー,1
4050044,4050044,4,50044,CU・レイター・Ｌ\nサイトヘッドカラー,1
4050045,4050045,4,50045,CU・レイター・Ｗ\nサイトヘッドカラー,1
4050061,4050061,4,50061,CU・レイター・Ｈ\nゴールテン・Dカラー,1
4050062,4050062,4,50062,CU・レイター・Ｂ\nゴールテン・Dカラー,1
4050063,4050063,4,50063,CU・レイター・Ａ\nゴールテン・Dカラー,1
4050064,4050064,4,50064,CU・レイター・Ｌ\nゴールテン・Dカラー,1
4050065,4050065,4,50065,CU・レイター・Ｗ\nゴールテン・Dカラー,1
4050071,4050071,4,50071,CU・レイター・Ｈ\nアンゼロイカラー,1
4050072,4050072,4,50072,CU・レイター・Ｂ\nアンゼロイカラー,1
4050073,4050073,4,50073,CU・レイター・Ａ\nアンゼロイカラー,1
4050074,4050074,4,50074,CU・レイター・Ｌ\nアンゼロイカラー,1
4050075,4050075,4,50075,CU・レイター・Ｗ\nアンゼロイカラー,1
4050081,4050081,4,50081,CU・レイター・Ｈ\nディスドスカラー,1
4050082,4050082,4,50082,CU・レイター・Ｂ\nディスドスカラー,1
4050083,4050083,4,50083,CU・レイター・Ａ\nディスドスカラー,1
4050084,4050084,4,50084,CU・レイター・Ｌ\nディスドスカラー,1
4050085,4050085,4,50085,CU・レイター・Ｗ\nディスドスカラー,1
4050091,4050091,4,50091,CU・レイター・Ｈ\nサブライガカラー,1
4050092,4050092,4,50092,CU・レイター・Ｂ\nサブライガカラー,1
4050093,4050093,4,50093,CU・レイター・Ａ\nサブライガカラー,1
4050094,4050094,4,50094,CU・レイター・Ｌ\nサブライガカラー,1
4050095,4050095,4,50095,CU・レイター・Ｗ\nサブライガカラー,1
4050101,4050101,4,50101,CU・レイター・Ｈ\nファルマコンカラー,1
4050102,4050102,4,50102,CU・レイター・Ｂ\nファルマコンカラー,1
4050103,4050103,4,50103,CU・レイター・Ａ\nファルマコンカラー,1
4050104,4050104,4,50104,CU・レイター・Ｌ\nファルマコンカラー,1
4050105,4050105,4,50105,CU・レイター・Ｗ\nファルマコンカラー,1
4050111,4050111,4,50111,CU・レイター・Ｈ\nラピスヘッジカラー,1
4050112,4050112,4,50112,CU・レイター・Ｂ\nラピスヘッジカラー,1
4050113,4050113,4,50113,CU・レイター・Ａ\nラピスヘッジカラー,1
4050114,4050114,4,50114,CU・レイター・Ｌ\nラピスヘッジカラー,1
4050115,4050115,4,50115,CU・レイター・Ｗ\nラピスヘッジカラー,1
4050121,4050121,4,50121,CU・レイター・Ｈ\nパ・フェクトカラー,1
4050122,4050122,4,50122,CU・レイター・Ｂ\nパ・フェクトカラー,1
4050123,4050123,4,50123,CU・レイター・Ａ\nパ・フェクトカラー,1
4050124,4050124,4,50124,CU・レイター・Ｌ\nパ・フェクトカラー,1
4050125,4050125,4,50125,CU・レイター・Ｗ\nパ・フェクトカラー,1
4050131,4050131,4,50131,CU・レイター・Ｈ\nエタニティカラー,1
4050132,4050132,4,50132,CU・レイター・Ｂ\nエタニティカラー,1
4050133,4050133,4,50133,CU・レイター・Ａ\nエタニティカラー,1
4050134,4050134,4,50134,CU・レイター・Ｌ\nエタニティカラー,1
4050135,4050135,4,50135,CU・レイター・Ｗ\nエタニティカラー,1
4050141,4050141,4,50141,CU・レイター・Ｈ\nオキサイドカラー,1
4050142,4050142,4,50142,CU・レイター・Ｂ\nオキサイドカラー,1
4050143,4050143,4,50143,CU・レイター・Ａ\nオキサイドカラー,1
4050144,4050144,4,50144,CU・レイター・Ｌ\nオキサイドカラー,1
4050145,4050145,4,50145,CU・レイター・Ｗ\nオキサイドカラー,1
4051011,4051011,4,51011,CU・レイター・Ｈ\n深森,1
4051012,4051012,4,51012,CU・レイター・Ｂ\n深森,1
4051013,4051013,4,51013,CU・レイター・Ａ\n深森,1
4051014,4051014,4,51014,CU・レイター・Ｌ\n深森,1
4051015,4051015,4,51015,CU・レイター・Ｗ\n深森,1
4051021,4051021,4,51021,CU・レイター・Ｈ\n岩塊,1
4051022,4051022,4,51022,CU・レイター・Ｂ\n岩塊,1
4051023,4051023,4,51023,CU・レイター・Ａ\n岩塊,1
4051024,4051024,4,51024,CU・レイター・Ｌ\n岩塊,1
4051025,4051025,4,51025,CU・レイター・Ｗ\n岩塊,1
4051031,4051031,4,51031,CU・レイター・Ｈ\n土漠,1
4051032,4051032,4,51032,CU・レイター・Ｂ\n土漠,1
4051033,4051033,4,51033,CU・レイター・Ａ\n土漠,1
4051034,4051034,4,51034,CU・レイター・Ｌ\n土漠,1
4051035,4051035,4,51035,CU・レイター・Ｗ\n土漠,1
4051041,4051041,4,51041,CU・レイター・Ｈ\n青碧,1
4051042,4051042,4,51042,CU・レイター・Ｂ\n青碧,1
4051043,4051043,4,51043,CU・レイター・Ａ\n青碧,1
4051044,4051044,4,51044,CU・レイター・Ｌ\n青碧,1
4051045,4051045,4,51045,CU・レイター・Ｗ\n青碧,1
4051051,4051051,4,51051,CU・レイター・Ｈ\n海響,1
4051052,4051052,4,51052,CU・レイター・Ｂ\n海響,1
4051053,4051053,4,51053,CU・レイター・Ａ\n海響,1
4051054,4051054,4,51054,CU・レイター・Ｌ\n海響,1
4051055,4051055,4,51055,CU・レイター・Ｗ\n海響,1
4051061,4051061,4,51061,CU・レイター・Ｈ\n桜花,1
4051062,4051062,4,51062,CU・レイター・Ｂ\n桜花,1
4051063,4051063,4,51063,CU・レイター・Ａ\n桜花,1
4051064,4051064,4,51064,CU・レイター・Ｌ\n桜花,1
4051065,4051065,4,51065,CU・レイター・Ｗ\n桜花,1
4060061,4060061,4,60061,ゴールテン・D・Ｈ,1
4060062,4060062,4,60062,ゴールテン・D・Ｂ,1
4060063,4060063,4,60063,ゴールテン・D・Ａ,1
4060064,4060064,4,60064,ゴールテン・D・Ｌ,1
4060065,4060065,4,60065,ゴールテン・D・Ｗ,1
4060011,4060011,4,60011,ゴールテン・D・Ｈ\nソリディアカラー,1
4060012,4060012,4,60012,ゴールテン・D・Ｂ\nソリディアカラー,1
4060013,4060013,4,60013,ゴールテン・D・Ａ\nソリディアカラー,1
4060014,4060014,4,60014,ゴールテン・D・Ｌ\nソリディアカラー,1
4060015,4060015,4,60015,ゴールテン・D・Ｗ\nソリディアカラー,1
4060021,4060021,4,60021,ゴールテン・D・Ｈ\nカーディナルカラー,1
4060022,4060022,4,60022,ゴールテン・D・Ｂ\nカーディナルカラー,1
4060023,4060023,4,60023,ゴールテン・D・Ａ\nカーディナルカラー,1
4060024,4060024,4,60024,ゴールテン・D・Ｌ\nカーディナルカラー,1
4060025,4060025,4,60025,ゴールテン・D・Ｗ\nカーディナルカラー,1
4060031,4060031,4,60031,ゴールテン・D・Ｈ\nスクラッパーカラー,1
4060032,4060032,4,60032,ゴールテン・D・Ｂ\nスクラッパーカラー,1
4060033,4060033,4,60033,ゴールテン・D・Ａ\nスクラッパーカラー,1
4060034,4060034,4,60034,ゴールテン・D・Ｌ\nスクラッパーカラー,1
4060035,4060035,4,60035,ゴールテン・D・Ｗ\nスクラッパーカラー,1
4060041,4060041,4,60041,ゴールテン・D・Ｈ\nサイトヘッドカラー,1
4060042,4060042,4,60042,ゴールテン・D・Ｂ\nサイトヘッドカラー,1
4060043,4060043,4,60043,ゴールテン・D・Ａ\nサイトヘッドカラー,1
4060044,4060044,4,60044,ゴールテン・D・Ｌ\nサイトヘッドカラー,1
4060045,4060045,4,60045,ゴールテン・D・Ｗ\nサイトヘッドカラー,1
4060051,4060051,4,60051,ゴールテン・D・Ｈ\nCU・レイターカラー,1
4060052,4060052,4,60052,ゴールテン・D・Ｂ\nCU・レイターカラー,1
4060053,4060053,4,60053,ゴールテン・D・Ａ\nCU・レイターカラー,1
4060054,4060054,4,60054,ゴールテン・D・Ｌ\nCU・レイターカラー,1
4060055,4060055,4,60055,ゴールテン・D・Ｗ\nCU・レイターカラー,1
4060071,4060071,4,60071,ゴールテン・D・Ｈ\nアンゼロイカラー,1
4060072,4060072,4,60072,ゴールテン・D・Ｂ\nアンゼロイカラー,1
4060073,4060073,4,60073,ゴールテン・D・Ａ\nアンゼロイカラー,1
4060074,4060074,4,60074,ゴールテン・D・Ｌ\nアンゼロイカラー,1
4060075,4060075,4,60075,ゴールテン・D・Ｗ\nアンゼロイカラー,1
4060081,4060081,4,60081,ゴールテン・D・Ｈ\nディスドスカラー,1
4060082,4060082,4,60082,ゴールテン・D・Ｂ\nディスドスカラー,1
4060083,4060083,4,60083,ゴールテン・D・Ａ\nディスドスカラー,1
4060084,4060084,4,60084,ゴールテン・D・Ｌ\nディスドスカラー,1
4060085,4060085,4,60085,ゴールテン・D・Ｗ\nディスドスカラー,1
4060091,4060091,4,60091,ゴールテン・D・Ｈ\nサブライガカラー,1
4060092,4060092,4,60092,ゴールテン・D・Ｂ\nサブライガカラー,1
4060093,4060093,4,60093,ゴールテン・D・Ａ\nサブライガカラー,1
4060094,4060094,4,60094,ゴールテン・D・Ｌ\nサブライガカラー,1
4060095,4060095,4,60095,ゴールテン・D・Ｗ\nサブライガカラー,1
4060101,4060101,4,60101,ゴールテン・D・Ｈ\nファルマコンカラー,1
4060102,4060102,4,60102,ゴールテン・D・Ｂ\nファルマコンカラー,1
4060103,4060103,4,60103,ゴールテン・D・Ａ\nファルマコンカラー,1
4060104,4060104,4,60104,ゴールテン・D・Ｌ\nファルマコンカラー,1
4060105,4060105,4,60105,ゴールテン・D・Ｗ\nファルマコンカラー,1
4060111,4060111,4,60111,ゴールテン・D・Ｈ\nラピスヘッジカラー,1
4060112,4060112,4,60112,ゴールテン・D・Ｂ\nラピスヘッジカラー,1
4060113,4060113,4,60113,ゴールテン・D・Ａ\nラピスヘッジカラー,1
4060114,4060114,4,60114,ゴールテン・D・Ｌ\nラピスヘッジカラー,1
