---,PrjName,PrjAssetPath,AttackID,GrapID,HitGroup,HitCheckThis,HitCheckPlayer,HitCheckMob,HitCheckBuilding,HitCheckObject,HitCheckShield,InitSpeed,LimitSpeed,FinalSpeed,InitSpeedKeepTime,SpeedUpTime,LimitSpeedKeepTime,FinalSpeedUpTime,Gravity,InitPitch,InitYaw,ForceTargetPitch,ForceTargetYaw,ApplyOwnerPitch,ApplyOwnerYaw,ApplyOwnerRoll,InitSizeX,InitSizeY,InitSizeZ,InitRadius,InitScale,MaxScale,ScaleTime,LifeSpan,StopAfterLifeSpan,LimitMoveLength,AddLimitMoveLength,CrossBreakExtensionRate,MultiHitMaxPlayer,MultiHitMaxNotPlayer,MultiHitInterval,HitCharaProc,HitBGProc,HitBgCharaProc,HitShieldProc,LimitMoveLengthProc,DestroyOwnerDie,IgnorePreHitCheck,DistanceAttenuation,DistanceAttenuation_Max,DistanceAttenuation_MinDamageRate,StrongholdDistanceAttenuation,DodgeCheckEnable,IsHyperHoming,HomingNearOutLookAngle,HomingNearOutLookRange,HomingFarOutLookAngle,HomingFarOutLookRange,HorizontalHomingAbility_Start,HorizontalHomingAbility_End,HorizontalHomingAbility_Time,VerticalHomingAbility_Start,VerticalHomingAbility_End,VerticalHomingAbility_Time,HomingStartTime,HomingEndNearTargetRange,HomingEndTotalMovingDistance,HomingEndTime,IsHorizontalHomingSiteRate,IsVerticalHomingSiteRate,SuperHomingRate,TargetPositionOffset,MinRandomTargetOffset,MaxRandomTargetOffset,MinRandomTargetOffsetTime,MaxRandomTargetOffsetTime,RandomTargetOffsetNearLength,HorizontalVelocityRandomMin,HorizontalVelocityRandomMax,VerticalVelocityRandomMin,VerticalVelocityRandomMax,ShieldType,PrjVital,CoopProjectileID_LifeSpan,CoopProjectileID_HitChara,CoopProjectileID_HitBG,CoopProjectileID_Order,PierceEffectPath,IsObject,ShowHomingAlert,ReportFlag
PRJ_IceGun_Bullet01,アイスランガー　　　　　　　　　　　（氷結銃・SP）,/Game/Projectile/wp00025/BP_PrjIceGunBullet01.uasset,39,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,50000,30000,0,-1,0.5,-1,-1,0,0,0,True,True,True,True,True,1,1,1,1,1,1,0,1.5,0,50000,0,1,0,0,0,Die,Die,Die,Die,StopDie,False,False,0,0,1,0,True,False,15,5000,30,5000,45,45,0,45,45,0,0,2000,0,0,True,True,2,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,True
PRJ_IceGun_Bullet02,アイスランガー (ブロック生成弾),/Game/Projectile/wp00025/BP_PrjIceGunBullet02.uasset,0,0,None,Through,Through,Through,All,Through,Through,15000,15000,0,-1,0,-1,-1,10000,15,0,False,False,True,True,True,1,1,1,1,1,1,0,60,0,7500,5000,1,0,0,0,Die,Die,Die,Ignore,StopDie,False,False,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,0,None,0,0,0,0,0,0,0,0,0,None,0,234,0,234,0,,False,False,True
PRJ_HealLaser_Bullet01,プレストヒール　　　　　　　　（ヒールレーザー・SP）,/Game/Projectile/wp00026/BP_PrjHealLaserBullet01.uasset,41,0,FriendPlayer,Through,Friend,Through,Through,Through,Enemy,20000,20000,0,-1,0,-1,-1,0,0,0,True,True,True,True,True,1,1,1,1,1,1,0,3,0,50000,0,1,0,0,0,Die,Die,Die,Die,Die,False,False,0,0,1,0,False,True,180,100000,180,100000,180,180,0,180,180,0,0,0,0,0,True,True,1.2,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,True
PRJ_BeamRifle_Type02_Bullet01,グレイン-VG　　　　　　　　　（ビームライフル・VG）,/Game/Projectile/wp00027/BP_PrjBeamRifleType02Bullet01.uasset,42,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,60000,63000,0,-1,0.3,-1,-1,0,0,0,True,True,True,True,True,1,1,1,1,1,1,0,2,0,45000,0,1,0,0,0,Ignore,Die,Die,Die,Die,False,False,0,0,1,0,True,False,45,500,45,500,35,35,0,35,35,0,0,2000,0,0,True,True,1.5,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,True
PRJ_RocketLauncher_Type02_Bullet01,単装導弾 堕撃　　　　　（ロケットランチャー・AS左）,/Game/Projectile/wp00028/BP_PrjRocketLauncherType02Bullet01.uasset,43,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,1000,20000,0,-1,0.5,-1,-1,0,0,0,True,True,True,True,True,1,1,1,1,0.6,1.5,0.7,5,0,50000,0,1,0,0,0,Die,Die,Die,Die,StopDie,False,False,0,0,1,0,True,False,120,50000,120,50000,97,97,0,97,97,0,0,0,0,0,True,True,1.4,None,0,0,0,0,0,0,0,0,0,None,0,235,235,235,0,,False,True,True
PRJ_BothBeamRifle_Bullet01,O.G メテオライト(１ｓｔ:右)　　（クァッドライフル）,/Game/Projectile/wp00029/BP_PrjBothBeamRifleBullet01.uasset,44,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,50000,64000,0,-1,0.4,-1,-1,0,0,0,True,True,True,True,True,1,1,1,1,0.1,2,0.2,2.5,0,80000,0,1,0,0,0,Ignore,Die,Die,Die,Die,False,False,0,0,1,0,True,False,45,500,45,500,5,5,0,5,5,0,0,2000,0,0,True,True,1.5,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,True
PRJ_BothBeamRifle_Bullet02,O.G メテオライト(１ｓｔ:左),/Game/Projectile/wp00029/BP_PrjBothBeamRifleBullet02.uasset,45,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,50000,64000,0,-1,0.4,-1,-1,0,0,0,True,True,True,True,True,1,1,1,1,0.1,2,0.2,2.5,0,80000,0,1,0,0,0,Ignore,Die,Die,Die,Die,False,False,0,0,1,0,True,False,45,500,45,500,5,5,0,5,5,0,0,2000,0,0,True,True,1.5,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,True
PRJ_BothBeamRifle_Bullet03,O.G メテオライト(２ｎｄ:巨大弾),/Game/Projectile/wp00029/BP_PrjBothBeamRifleBullet03.uasset,46,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,5000,15000,0.5,-1,0,-1,-1,0,0,0,True,True,True,True,True,1,1,1,1,0.1,7.5,1.5,7,0.3,150000,0,1,6,6,0.05,Ignore,Stop,Ignore,Die,Die,False,False,0,0,1,0,True,False,45,500,45,500,32,32,0,32,32,0,0,2000,0,0,True,True,1.2,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,True
PRJ_BothBeamRifle_Bullet05,O.G メテオライト(２ｎｄ:マルチロック弾),/Game/Projectile/wp00029/BP_PrjBothBeamRifleBullet05.uasset,47,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,15000,15000,0,-1,0,-1,-1,0,0,0,True,True,True,True,True,1,1,1,1,1,1,0,7,0,100000,0,1,0,0,0,Ignore,Die,Die,Die,StopDie,False,False,0,0,1,0,True,False,120,50000,120,50000,90,120,0.1,90,120,0.1,0,0,0,0,True,True,1.01,None,5000,8000,0.5,1,10000,-10,10,-10,10,None,0,0,0,0,0,,False,True,True
PRJ_PlasmaGun_Bullet01,エスプロジオ　　　　　　　　　　（プラズマガン・AS）,/Game/Projectile/wp00030/BP_PrjPlasmaGunBullet01.uasset,48,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,35000,45000,0,-1,0,-1,-1,0,0,0,True,True,True,True,True,1,1,1,1,0.1,1.5,1,5,0,35000,0,1,0,0,0,Die,Die,Die,Die,StopDie,False,False,0,0,1,0,True,False,100,500,100,500,45,45,0,45,45,0,0,0,0,0,True,True,1.2,None,0,0,0,0,0,0,0,0,0,None,0,236,236,236,0,,False,False,True
PRJ_BothHandsRocketLauncher_Bullet01,単装導弾 双撃 (右)　　　　　　（両手ロケラン・AS）,/Game/Projectile/wp00031/BP_PrjBothHandsRocketLauncherBullet01.uasset,49,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,1000,30000,0,0.2,0.5,-1,-1,0,0,0,True,True,True,True,True,1,1,1,1,1,3,0.4,5,0,25000,0,1,0,0,0,Die,Die,Die,Die,StopDie,False,False,0,0,1,0,True,False,100,50000,100,50000,20,35,0.5,20,35,0.5,0,0,0,0,True,True,2,Right,0,0,0,0,0,0,0,0,0,None,0,237,237,237,0,,False,True,True
PRJ_BothHandsRocketLauncher_Bullet02,単装導弾 双撃 (左),/Game/Projectile/wp00031/BP_PrjBothHandsRocketLauncherBullet02.uasset,50,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,1000,30000,0,0.2,0.5,-1,-1,0,0,0,True,True,True,True,True,1,1,1,1,1,3,0.4,5,0,25000,0,1,0,0,0,Die,Die,Die,Die,StopDie,False,False,0,0,1,0,True,False,100,50000,100,50000,20,35,0.5,20,35,0.5,0,0,0,0,True,True,2,Left,0,0,0,0,0,0,0,0,0,None,0,238,238,238,0,,False,True,True
PRJ_GatlingGunAndRocketLauncher_Bullet01,デモリッシュ(ロケラン)　　　（ガトリングランチャー）,/Game/Projectile/wp00032/BP_PrjGatlingGunAndRocketLauncherBullet01.uasset,51,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,5000,15000,0,-1,0,-1,-1,0,0,0,True,True,True,True,True,1,1,1,1,0.1,1,1,5,0,50000,0,1,0,0,0,Die,Die,Die,Die,StopDie,False,False,0,0,1,0,True,False,100,10000,100,10000,45,90,0.5,45,90,0.5,0.3,0,0,0,True,True,1.2,None,0,0,0,0,0,0,0,0,0,None,0,239,239,239,0,,False,False,True
PRJ_GatlingGunAndRocketLauncher_Bullet02,デモリッシュ(ガトリング),/Game/Projectile/wp00032/BP_PrjGatlingGunAndRocketLauncherBullet02.uasset,52,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,75000,75000,0,-1,1,-1,-1,0,0,0,True,True,True,True,True,1,1,1,1,1,1,0,2,0,50000,0,1,0,0,0,Die,Die,Die,Die,Die,False,False,0,0,1,0,True,False,45,500,45,500,30,30,0,30,30,0,0,2500,0,0,True,True,1.2,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,True
PRJ_GatlingGunAndRocketLauncher_Bullet03,デモリッシュ(ガトリング)　のけぞりなし,/Game/Projectile/wp00032/BP_PrjGatlingGunAndRocketLauncherBullet03.uasset,53,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,75000,75000,0,-1,1,-1,-1,0,0,0,True,True,True,True,True,1,1,1,1,1,1,0,2,0,50000,0,1,0,0,0,Die,Die,Die,Die,Die,False,False,0,0,1,0,True,False,45,500,45,500,30,30,0,30,30,0,0,2500,0,0,True,True,1.2,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,True
PRJ_Cannon_Bullet01,爆撃砲 龍星　(直進)　　　　　　　　　（迫撃砲・AS）,/Game/Projectile/wp00033/BP_PrjCannonBullet01.uasset,54,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,35000,35000,0,-1,0.5,-1,-1,0,0,0,True,True,True,True,True,1,1,1,1,1,1,0,5,0,25000,0,1,0,0,0,Die,Die,Die,Die,StopDie,False,False,0,0,1,0,True,False,45,5000,45,1000,30,30,0,30,30,0,0,2000,0,0,True,True,1.5,None,0,0,0,0,0,0,0,0,0,None,0,240,240,240,0,,False,False,True
PRJ_Cannon_Bullet02,爆撃砲 龍星　(曲射),/Game/Projectile/wp00033/BP_PrjCannonBullet02.uasset,55,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,50000,50000,0,-1,0,-1,-1,80000,21,0,False,False,True,True,True,1,1,1,1,1,1,0,90,0,18000,42000,1,0,0,0,Die,Die,Die,Die,StopDie,False,False,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,0,None,0,0,0,0,0,0,0,0,0,None,0,241,241,241,0,,False,False,True
PRJ_TwinBastardRifle_Bullet01,プロトンブラスター　　　　　　　（爆風レーザー・AS）,/Game/Projectile/wp00034/BP_PrjTwinBastardRifleBullet01.uasset,56,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,100000,100000,0,-1,0,-1,-1,0,0,0,False,False,True,True,True,1,1,1,1,1,1,0,1.5,0,50000,0,1,0,0,0,Ignore,Ignore,Ignore,Ignore,Extra,False,False,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,0,None,0,0,0,0,0,0,0,0,0,None,0,0,0,242,243,,False,False,True
PRJ_BeamMachineGun_Type02_Bullet01,ミトラーム　　　　　　　　　（ビームマシンガン・AS）,/Game/Projectile/wp00035/BP_PrjBeamMachineGunType02Bullet01.uasset,57,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,52000,55000,0.3,-1,0.3,-1,-1,0,0,0,True,True,True,True,True,1,1,1,1,1,1,0,3,0,50000,0,1,0,0,0,Ignore,Die,Die,Die,Die,False,False,0,0,1,0,True,False,45,500,45,500,45,45,0,45,45,0,0,0,0,0,True,True,1.2,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,True
PRJ_SatelliteMortar_Manager01,エステジオン・ボム (マネージャー)　（衛星爆撃砲）,/Game/Projectile/wp00038/BP_PrjSatelliteMortarManager01.uasset,0,0,None,Through,Through,Through,Through,Through,Enemy,0,0,0,-1,0,-1,-1,0,0,0,False,False,False,False,False,1,1,1,1,1,1,0,100,0,0,0,1,0,0,0,Ignore,Ignore,Ignore,Ignore,Stop,False,False,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,0,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,244,,False,False,True
PRJ_HarpoonGun_Bullet01,ハープーン・エギユ　　　　　　（ハープーンガン・SP),/Game/Projectile/wp00040/BP_PrjHarpoonGunBullet01.uasset,58,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,40000,40000,0,-1,0,-1,-1,0,0,0,True,True,True,True,True,1,1,1,1,1,1,0,3,0,50000,0,1,0,0,0,Die,Stop,Stop,Die,Die,False,False,0,0,1,0,True,False,30,15000,30,15000,45,45,0,45,45,0,0,2000,0,0,True,True,1.5,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,247,/Game/Effect/ACR_Effect/Weapon/wp00040/PT_ef_wp00040_pierce_loop_01.uasset,False,False,True
PRJ_SnakeGun_Bullet01,左右迂回ビーム,/Game/Projectile/wp00041/BP_PrjSnakeGunBullet01.uasset,59,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,25000,0,30000,0.3,0,1,0,0,0,45,True,True,True,True,True,1,1,1,1,1,1,0,30,0,50000,0,1,0,0,0,Ignore,Die,Die,Ignore,Die,False,False,0,0,1,0,True,False,90,10000,90,50000,90,90,0,40,40,0,0.3,2000,0,0,True,True,1.2,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,True
PRJ_SniperRifle_Bullet01,ブランキアル　　　　　　　（スナイパーライフル・AS）,/Game/Projectile/wp00042/BP_PrjSniperRifleBullet01.uasset,60,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,0,500000,0,-1,0.001,-1,-1,0,0,0,True,True,True,True,True,1,1,1,1,1,1,0,0.5,0,100000,0,1,0,0,0,Ignore,Ignore,Ignore,Ignore,Extra,False,False,0,0,1,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,1.2,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,True
PRJ_BeamMagnum_Type02_Bullet01,ビームマグナム【対モブ】,/Game/Projectile/wp00043/BP_PrjBeamMagnumType02Bullet01.uasset,61,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,60000,60000,0,-1,0,-1,-1,0,0,0,True,True,True,True,True,1,1,1,1,2,2,0,2,0,50000,0,1,0,0,0,Ignore,Die,Die,Ignore,Die,False,False,0,0,1,0,True,False,45,5000,45,5000,10,10,0,10,10,0,0,2000,0,0,True,True,1.2,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,True
PRJ_Laser_Bullet01,ラゼル　　　　　　　　　　　　　　（レーザー・AS）,/Game/Projectile/wp00044/BP_PrjLaserBullet01.uasset,62,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,75000,75000,0,-1,0,-1,-1,0,0,0,False,False,True,True,True,1,1,1,1,1,1,0,100,0,50000,0,1,50,70,0.06,Ignore,Ignore,Ignore,Ignore,Extra,False,False,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,1.2,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,True
PRJ_SatelliteLaser_Manager01,エステジオン・レイ (ﾏﾈｰｼﾞｬｰ)　　　（衛星レーザー）,/Game/Projectile/wp00045/BP_PrjSatelliteLaserManager01.uasset,0,0,None,Through,Through,Through,Through,Through,Enemy,0,0,0,-1,0,-1,-1,0,0,0,False,False,False,False,False,1,1,1,1,1,1,0,100,0,0,0,1,0,0,0,Ignore,Ignore,Ignore,Ignore,Stop,False,False,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,1.2,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,248,,False,False,True
PRJ_TacticalNuclear_Bullet01,爆撃砲 加具土 (爆発)　　　　　　　　　　（核・AS）,/Game/Projectile/wp00046/BP_PrjTacticalNuclearBullet01.uasset,63,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,1000,25000,25000,0.2,0.25,0.5,0.5,0,0,0,False,False,True,True,True,1,1,1,1,1,3,0.4,6,0,100000,0,1,0,0,0,Die,Die,Die,Die,StopDie,False,False,0,0,1,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,0,None,0,0,0,0,0,0,0,0,0,None,0,250,250,250,0,,False,False,True
PRJ_SatelliteCannon_Bullet01,O.G グングニル　　　　　　　　（特大レーザー・AS）,/Game/Projectile/wp00047/BP_PrjSatelliteCannonBullet01.uasset,64,0,EnemyAll,Through,All,Enemy,Enemy,Enemy,Enemy,150000,150000,0,-1,1,-1,-1,0,0,0,False,False,True,True,True,1,1,1,1,1,1,1,100,0,250000,0,1,50,35,0.06,Ignore,Ignore,Ignore,Ignore,Extra,False,False,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,1.1,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,True
PRJ_BoundBubble_Bullet01,跳射爆弾 泡沫・右　　　　　（反射シャボン玉弾・SP）,/Game/Projectile/wp00048/BP_PrjBoundBubbleBullet01.uasset,65,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,10000,3000,0,0.1,1,-1,-1,0,0,0,True,True,True,True,True,1,1,1,1,0.01,1,0.5,5,0,100000,0,1,0,0,0,Die,Refract,Die,Die,StopDie,False,False,0,0,1,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,1.01,None,0,0,0,0,0,0,0,0,0,None,0,251,251,0,0,,False,False,True
PRJ_BoundBubble_Bullet02,跳射爆弾 泡沫・左,/Game/Projectile/wp00048/BP_PrjBoundBubbleBullet02.uasset,66,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,10000,1500,0,0.1,1,-1,-1,0,0,0,True,True,True,True,True,1,1,1,1,0.01,1,0.5,5,0,100000,0,1,0,0,0,Die,Refract,Die,Die,StopDie,False,False,0,0,1,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,1.01,None,0,0,0,0,0,0,0,0,0,None,0,251,251,0,0,,False,False,True
PRJ_PowerUpGunType02_Bullet01,フォルツァ-Ｂ　　　　　　（ブーストアシスト・SP左）,/Game/Projectile/wp00049/BP_PrjPowerUpGunType02Bullet01.uasset,67,0,FriendPlayer,Through,Friend,Through,Through,Through,Enemy,60000,60000,0,-1,0.1,-1,-1,0,0,0,True,True,True,True,True,1,1,1,1,0.1,1,0.12,60,0,50000,0,1,0,0,0,Die,Die,Die,Die,Die,False,False,0,0,1,0,False,True,180,100000,180,100000,180,180,0,180,180,0,0,2000,0,0,True,True,1.2,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,True
PRJ_MobHijackJammer_Bullet01,モブ寝返りジャマー(投擲弾),/Game/Projectile/wp00050/BP_PrjMobHijackJammerBullet01.uasset,0,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,20000,20000,0,-1,0,-1,-1,5000,15,0,False,True,True,True,True,1,1,1,1,1,1,0,60,0,5000,10000,1,0,0,0,Ignore,Die,Die,Ignore,StopDie,False,False,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,1.2,None,0,0,0,0,0,0,0,0,0,None,0,252,252,252,0,,False,False,True
PRJ_RestraintWideShot_Bullet01,斬縛弾 月読　　　　　　　（攻撃できないワイド・SP）,/Game/Projectile/wp00052/BP_PrjRestraintWideShotBullet01.uasset,69,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,10000,18000,0,0.5,0,-1,-1,0,0,0,True,True,True,True,True,1,1,1,1,0.1,2,1,2,0,30000,0,1,0,0,0,Ignore,Die,Die,Die,Die,False,False,0,0,1,0,True,False,90,500,90,500,50,50,0,30,30,0,0,2000,0,0,True,True,1.4,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,True
PRJ_BeamHandGun_Bullet01,マーノムガン　　　　　　　（ビームハンドガン・SP左）,/Game/Projectile/wp00053/BP_PrjBeamHandGunBullet01.uasset,70,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,55000,58000,0,-1,0.3,-1,-1,0,0,0,True,True,True,True,True,1,1,1,1,1,1,0,1.5,0,50000,0,1,0,0,0,Ignore,Die,Die,Die,Die,False,False,0,0,1,0,True,False,60,500,60,500,45,45,0,45,45,0,0,2000,0,0,True,True,1.5,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,True
PRJ_LaserRifleType02_Bullet01,レーザーライフルLv1【対モブ】,/Game/Projectile/wp00056/BP_PrjLaserRifleType02Bullet01.uasset,71,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,100000,100000,0,-1,0,-1,-1,0,0,0,False,False,True,True,True,1,1,1,1,1,1,0,2,0,50000,0,1,34,34,0.06,Ignore,Ignore,Die,Ignore,Extra,False,False,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,1.2,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,True
PRJ_ChargeSpreadLaser_Bullet01,ブルームブラスター　　　　（スプレッドレーザー・AS）,/Game/Projectile/wp00057/BP_PrjChargeSpreadLaserBullet01.uasset,72,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,100000,100000,0,-1,0,-1,-1,0,0,0,False,False,True,True,True,1,1,1,1,1,1,0,2,0,30000,0,1,50,70,0.2,Ignore,Ignore,Ignore,Ignore,Extra,False,False,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,1.1,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,True
PRJ_ChargeSpreadLaser_Bullet02,ブルームブラスター　　　　（スプレッドレーザー・AS）,/Game/Projectile/wp00057/BP_PrjChargeSpreadLaserBullet02.uasset,73,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,100000,100000,0,-1,0,-1,-1,0,0,0,False,False,True,True,True,1,1,1,1,1,1,0,2,0,30000,0,1,50,70,0.2,Ignore,Ignore,Ignore,Ignore,Extra,False,False,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,1.1,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,True
PRJ_BeamSaber_Grap01,刃刀刃 (1段目)　　　　　　　　　　　　　（剣・VG）,/Game/Projectile/wp00058/BP_PrjBeamSaberGrap01.uasset,74,1,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Through,0,0,0,-1,0,-1,-1,0,0,0,False,False,True,True,True,1,1,1,1,1,1,0,0.5,0,0,0,1,0,0,0,Ignore,Ignore,Ignore,Ignore,Die,True,False,0,0,1,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,79,,False,False,True
PRJ_BeamSaber_Grap02,刃刀刃 (2段目),/Game/Projectile/wp00058/BP_PrjBeamSaberGrap02.uasset,75,2,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Through,0,0,0,-1,0,-1,-1,0,0,0,False,False,True,True,True,1,1,1,1,1,1,0,0.5,0,0,0,1,0,0,0,Ignore,Ignore,Ignore,Ignore,Die,True,False,0,0,1,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,80,,False,False,True
PRJ_BeamSaber_Grap03,刃刀刃 (3段目),/Game/Projectile/wp00058/BP_PrjBeamSaberGrap03.uasset,76,3,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Through,0,0,0,-1,0,-1,-1,0,0,0,False,False,True,True,True,1,1,1,1,1,1,0,0.5,0,0,0,1,0,0,0,Ignore,Ignore,Ignore,Ignore,Die,True,False,0,0,1,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,True
PRJ_Boomerang_Bullet01,ブーメラング　　　　　　　　　　（ブーメラン・VG左）,/Game/Projectile/wp00060/BP_PrjBoomerangBullet01.uasset,77,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,2500,29000,29000,-1,0.4,1,0.3,0,0,0,True,True,True,True,True,1,1,1,1,0.1,2.5,0.2,20,0,18000,0,1,10,8,0.1,Ignore,Ignore,Ignore,Ignore,Extra,False,False,0,0,1,0,True,False,45,500,45,500,45,45,0,15,15,0,0,0,0,0,False,False,1.2,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,True
PRJ_RocketPunch_Bullet01,飛翔拳　単冥　　　　　　　　　（ロケットパンチ・VG）,/Game/Projectile/wp00061/BP_PrjRocketPunchBullet01.uasset,79,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,5000,20000,0,0.2,0,-1,-1,0,0,0,True,True,True,True,True,1,1,1,1,0.5,0.5,1,4,0,50000,0,1,0,0,0,Die,Die,Die,Die,Die,False,False,0,0,1,0,True,False,90,500,90,500,90,90,0,90,90,0,0,0,0,2.5,True,True,1.2,None,0,0,0,0,0,0,0,0,0,None,200,0,0,0,0,,False,True,True
PRJ_Anchor_Bullet01,アンカー(弾),/Game/Projectile/wp00062/BP_PrjAnchorBullet01.uasset,80,6,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,18000,18000,0,-1,0.2,-1,-1,0,0,0,True,True,True,True,True,1,1,1,1,1,1,0,3,0,25000,0,1,0,0,0,Ignore,Die,Die,Ignore,Die,True,False,0,0,1,0,True,False,45,500,45,500,0,2,0.15,0,2,0.15,0,2000,0,0,True,True,1.2,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,84,,False,False,True
