---,GachaId,RewardId,RewardName,GachaRealityId,Weight,Rate,ExchangeRewardId1,ExchangeRewardId2
1475,211,3000138,ブーメラング-AS,4,0,0,1000030,9000005
1476,211,3000031,単装導弾 双撃,4,1,0.777777777777778,1000030,9000005
1477,211,3000092,エクステルス,4,1,0.777777777777778,1000030,9000005
1478,211,3000067,ブレードジップ,2,1,0.828571428571429,1000030,9000005
1479,211,3000069,ブラックスミス,2,1,0.828571428571429,1000030,9000005
1480,211,3000012,ミトライユ・コルト,2,1,0.828571428571429,1000030,9000005
1481,211,3000120,ディトーレ,2,1,0.828571428571429,1000030,9000005
1482,211,3000128,烈火弾 煉獄,2,1,0.828571428571429,1000030,9000005
1483,211,3000023,拳銃 月牙,2,1,0.828571428571429,1000030,9000005
1484,211,3000060,ブーメラング,2,1,0.828571428571429,1000030,9000005
1485,211,3000080,バースト・ボム,2,1,0.828571428571429,1000030,9000005
1486,211,3000053,マーノムガン,2,1,0.828571428571429,1000030,9000005
1487,211,3000065,飛翔拳 双天,2,1,0.828571428571429,1000030,9000005
1488,211,3000024,火炎砲 散華,2,1,0.828571428571429,1000030,9000005
1489,211,3000017,デ・ディヴァルガン,2,1,0.828571428571429,1000030,9000005
1490,211,3000013,ブリリオン,3,1,0.470588235294118,1000030,9000005
1491,211,3000202,多連装導弾 冥鎚,3,1,0.470588235294118,1000030,9000005
1492,211,3000134,電導弾 虚無,3,1,0.470588235294118,1000030,9000005
1493,211,3000142,レイスレイヴ Xt-V,3,1,0.470588235294118,1000030,9000005
1494,211,3000143,フォルツパレット,3,1,0.470588235294118,1000030,9000005
1495,211,3000011,カラミッタ,4,1,0.777777777777778,1000030,9000005
1496,211,3000103,エヴォルフィア,4,0,0,1000030,9000005
1497,211,3000014,斬絶弾 幻月,4,1,0.777777777777778,1000030,9000005
1498,211,3000068,大刃 水薙,4,1,0.777777777777778,1000030,9000005
1499,211,3000038,エステジオン・ボム,2,1,0.828571428571429,1000030,9000005
1500,211,3000097,シールドヴァイト,2,1,0.828571428571429,1000030,9000005
1501,211,3000064,デトネイトランス,2,1,0.828571428571429,1000030,9000005
1502,211,3000119,グレイン-SP,2,1,0.828571428571429,1000030,9000005
1503,211,3000019,フォルツァ-Ａ,2,1,0.828571428571429,1000030,9000005
1504,211,3000078,ジャメル,2,1,0.828571428571429,1000030,9000005
1505,211,3000085,エレクトリット,2,1,0.828571428571429,1000030,9000005
1506,211,3000118,ラジオパレット,2,1,0.828571428571429,1000030,9000005
1507,211,3000018,メディク,2,1,0.828571428571429,1000030,9000005
1508,211,3000084,テレ・ヴ二ール,2,1,0.828571428571429,1000030,9000005
1509,211,3000052,斬縛弾 月読,2,1,0.828571428571429,1000030,9000005
1510,211,3000074,ソワン・ヒーリア,2,1,0.828571428571429,1000030,9000005
1511,211,3000049,フォルツァ-Ｂ,3,1,0.470588235294118,1000030,9000005
1512,211,3000048,跳射爆弾 泡沫,3,1,0.470588235294118,1000030,9000005
1513,211,3000093,レイスレイヴ Xt-S,3,1,0.470588235294118,1000030,9000005
1514,211,3000040,ハープーン・エギユ,3,1,0.470588235294118,1000030,9000005
1515,211,3000096,ヘルシャフト,4,1,0.777777777777778,1000030,9000005
1516,211,3000106,マジアステルス,4,0,0,1000030,9000005
1517,211,3000046,爆撃砲 加具土,4,1,0.777777777777778,1000030,9000005
1518,211,3000088,テンペスト,4,1,0.777777777777778,1000030,9000005
1519,212,4060061,ゴールテン・D・Ｈ,3,1,0.470588235294118,1000040,9000005
1520,212,4060062,ゴールテン・D・Ｂ,3,1,0.470588235294118,1000040,9000005
1521,212,4060063,ゴールテン・D・Ａ,3,1,0.470588235294118,1000040,9000005
1522,212,4060064,ゴールテン・D・Ｌ,3,1,0.470588235294118,1000040,9000005
1523,212,4060065,ゴールテン・D・Ｗ,4,1,0.777777777777778,1000040,9000005
1524,212,4090091,サブライガ・Ｈ,3,1,0.470588235294118,1000040,9000005
1525,212,4090092,サブライガ・Ｂ,3,1,0.470588235294118,1000040,9000005
1526,212,4090093,サブライガ・Ａ,3,1,0.470588235294118,1000040,9000005
1527,212,4090094,サブライガ・Ｌ,3,1,0.470588235294118,1000040,9000005
1528,212,4090095,サブライガ・Ｗ,4,1,0.777777777777778,1000040,9000005
1529,212,4040041,サイトヘッド・Ｈ,3,1,0.470588235294118,1000040,9000005
1530,212,4040042,サイトヘッド・Ｂ,3,1,0.470588235294118,1000040,9000005
1531,212,4040043,サイトヘッド・Ａ,3,1,0.470588235294118,1000040,9000005
1532,212,4040044,サイトヘッド・Ｌ,3,1,0.470588235294118,1000040,9000005
1533,212,4040045,サイトヘッド・Ｗ,4,1,0.777777777777778,1000040,9000005
1534,212,4080081,ディスドス・Ｈ,3,1,0.470588235294118,1000040,9000005
1535,212,4080082,ディスドス・Ｂ,3,1,0.470588235294118,1000040,9000005
1536,212,4080083,ディスドス・Ａ,3,1,0.470588235294118,1000040,9000005
1537,212,4080084,ディスドス・Ｌ,3,1,0.470588235294118,1000040,9000005
1538,212,4080085,ディスドス・Ｗ,4,1,0.777777777777778,1000040,9000005
1539,212,4030031,スクラッパー・Ｈ,3,1,0.470588235294118,1000040,9000005
1540,212,4030032,スクラッパー・Ｂ,3,1,0.470588235294118,1000040,9000005
1541,212,4030033,スクラッパー・Ａ,3,1,0.470588235294118,1000040,9000005
1542,212,4030034,スクラッパー・Ｌ,3,1,0.470588235294118,1000040,9000005
1543,212,4030035,スクラッパー・Ｗ,4,1,0.777777777777778,1000040,9000005
1544,212,4100101,ファルマコン・Ｈ,3,1,0.470588235294118,1000040,9000005
1545,212,4100102,ファルマコン・Ｂ,3,1,0.470588235294118,1000040,9000005
1546,212,4100103,ファルマコン・Ａ,3,1,0.470588235294118,1000040,9000005
1547,212,4100104,ファルマコン・Ｌ,3,1,0.470588235294118,1000040,9000005
1548,212,4100105,ファルマコン・Ｗ,4,1,0.777777777777778,1000040,9000005
1549,212,4110111,ラピスヘッジ・Ｈ,3,1,0.470588235294118,1000040,9000005
1550,212,4110112,ラピスヘッジ・Ｂ,3,1,0.470588235294118,1000040,9000005
1551,212,4110113,ラピスヘッジ・Ａ,3,1,0.470588235294118,1000040,9000005
1552,212,4110114,ラピスヘッジ・Ｌ,3,1,0.470588235294118,1000040,9000005
1553,212,4110115,ラピスヘッジ・Ｗ,4,1,0.777777777777778,1000040,9000005
1554,212,4120121,パ・フェクト・Ｈ,3,1,0.470588235294118,1000040,9000005
1555,212,4120122,パ・フェクト・Ｂ,3,1,0.470588235294118,1000040,9000005
1556,212,4120123,パ・フェクト・Ａ,3,1,0.470588235294118,1000040,9000005
1557,212,4120124,パ・フェクト・Ｌ,3,1,0.470588235294118,1000040,9000005
1558,212,4120125,パ・フェクト・Ｗ,4,1,0.777777777777778,1000040,9000005
1559,212,4070071,アンゼロイ・Ｈ,3,1,0.470588235294118,1000040,9000005
1560,212,4070072,アンゼロイ・Ｂ,3,1,0.470588235294118,1000040,9000005
1561,212,4070073,アンゼロイ・Ａ,3,1,0.470588235294118,1000040,9000005
1562,212,4070074,アンゼロイ・Ｌ,3,1,0.470588235294118,1000040,9000005
1563,212,4070075,アンゼロイ・Ｗ,4,1,0.777777777777778,1000040,9000005
1564,212,4130131,エタニティ・Ｈ,3,0,0,1000040,9000005
1565,212,4130132,エタニティ・Ｂ,3,0,0,1000040,9000005
1566,212,4130133,エタニティ・Ａ,3,0,0,1000040,9000005
1567,212,4130134,エタニティ・Ｌ,3,0,0,1000040,9000005
1568,212,4130135,エタニティ・Ｗ,4,0,0,1000040,9000005
1569,212,6030063,ひび割れハート,1,1,0.942857142857143,1000020,9000005
1570,212,6030069,効果A,1,1,0.942857142857143,1000020,9000005
1571,212,6010017,サーマルスクウェア,1,1,0.942857142857143,1000020,9000005
1572,212,6010025,チェーンフレーム,1,1,0.942857142857143,1000020,9000005
1573,212,6020050,ドルフィン,1,1,0.942857142857143,1000020,9000005
1574,212,6020064,フローズン,1,1,0.942857142857143,1000020,9000005
1575,212,6020076,ザ・マスク,1,1,0.942857142857143,1000020,9000005
1576,212,6020079,ツインベル,1,1,0.942857142857143,1000020,9000005
1577,212,6030004,バーニング,1,1,0.942857142857143,1000020,9000005
1578,212,6030026,ダブルスター,1,1,0.942857142857143,1000020,9000005
1579,212,6030058,シャイニングスター,1,1,0.942857142857143,1000020,9000005
1580,212,6030073,リーパーサイス,1,1,0.942857142857143,1000020,9000005
1581,212,6020023,ルーンｇ,1,1,0.942857142857143,1000020,9000005
1582,212,6020024,ルーンｐ,1,1,0.942857142857143,1000020,9000005
1583,212,6020025,ルーンｊ,1,1,0.942857142857143,1000020,9000005
1584,212,6020026,ルーンｄ,1,1,0.942857142857143,1000020,9000005
1585,212,6020041,ナインテイル,1,1,0.942857142857143,1000020,9000005
1586,212,6020054,鳳凰の構え,1,1,0.942857142857143,1000020,9000005
1587,212,6020074,メイドウェア,1,1,0.942857142857143,1000020,9000005
1588,212,6020081,セーラーウェア,1,1,0.942857142857143,1000020,9000005
1589,212,6030028,ダイヤサークル,1,1,0.942857142857143,1000020,9000005
1590,212,6030061,ダブルバット,1,1,0.942857142857143,1000020,9000005
1591,212,6030064,エンジェルウイング,1,1,0.942857142857143,1000020,9000005
1592,212,6030077,ウイングソード,1,1,0.942857142857143,1000020,9000005
1593,212,6030082,サンクレスト,1,1,0.942857142857143,1000020,9000005
1594,212,6020035,バタフライ,1,1,0.942857142857143,1000020,9000005
1595,212,6020046,猫,1,1,0.942857142857143,1000020,9000005
1596,212,6020065,ハートフル,1,1,0.942857142857143,1000020,9000005
1597,212,6020067,ローズ,1,1,0.942857142857143,1000020,9000005
1598,212,6020089,トーン,1,1,0.942857142857143,1000020,9000005
1599,212,6030003,ツインドラゴン,1,1,0.942857142857143,1000020,9000005
1600,212,6030024,ギャラクシー,1,1,0.942857142857143,1000020,9000005
1601,212,6030050,チェックオーケー,1,1,0.942857142857143,1000020,9000005
1602,212,6030060,バットウイング,1,1,0.942857142857143,1000020,9000005
1603,212,6030078,フィフススクウェア,1,1,0.942857142857143,1000020,9000005
1604,212,3000004,グレイン-AS,2,1,0.828571428571429,1000030,9000005
1605,212,3000035,ミトラーム,2,1,0.828571428571429,1000030,9000005
1606,212,3000072,グルナード,2,1,0.828571428571429,1000030,9000005
1607,212,3000042,ブランキアル,2,1,0.828571428571429,1000030,9000005
1608,212,3000063,ファイアサイス,2,1,0.828571428571429,1000030,9000005
1609,212,3000107,グレイスピラ,2,1,0.828571428571429,1000030,9000005
1610,212,3000076,ボンバルド,2,1,0.828571428571429,1000030,9000005
1611,212,3000125,インパルスショット,2,1,0.828571428571429,1000030,9000005
1612,212,3000020,機関砲 騎神,2,1,0.828571428571429,1000030,9000005
1613,212,3000100,ターレットMI,2,1,0.828571428571429,1000030,9000005
1614,212,3000122,単装導弾 三皇,2,1,0.828571428571429,1000030,9000005
1615,212,3000030,エスプロジオ,3,1,0.470588235294118,1000030,9000005
1616,212,3000131,ディオグラント,3,1,0.470588235294118,1000030,9000005
1617,212,3000033,爆撃砲 龍星,3,1,0.470588235294118,1000030,9000005
1618,212,3000206,マーノムガン-AS,3,1,0.470588235294118,1000030,9000005
1619,212,3000141,レイスレイヴ Xt-A,3,1,0.470588235294118,1000030,9000005
1620,212,3000113,グラン・ラーゴ,3,1,0.470588235294118,1000030,9000005
1621,212,3000057,ブルームブラスター,4,1,0.777777777777778,1000030,9000005
1622,212,3000138,ブーメラング-AS,4,0,0,1000030,9000005
1623,212,3000031,単装導弾 双撃,4,1,0.777777777777778,1000030,9000005
1624,212,3000092,エクステルス,4,1,0.777777777777778,1000030,9000005
1625,212,3000067,ブレードジップ,2,1,0.828571428571429,1000030,9000005
1626,212,3000069,ブラックスミス,2,1,0.828571428571429,1000030,9000005
1627,212,3000012,ミトライユ・コルト,2,1,0.828571428571429,1000030,9000005
1628,212,3000120,ディトーレ,2,1,0.828571428571429,1000030,9000005
1629,212,3000128,烈火弾 煉獄,2,1,0.828571428571429,1000030,9000005
1630,212,3000023,拳銃 月牙,2,1,0.828571428571429,1000030,9000005
1631,212,3000060,ブーメラング,2,1,0.828571428571429,1000030,9000005
1632,212,3000080,バースト・ボム,2,1,0.828571428571429,1000030,9000005
1633,212,3000053,マーノムガン,2,1,0.828571428571429,1000030,9000005
1634,212,3000065,飛翔拳 双天,2,1,0.828571428571429,1000030,9000005
1635,212,3000024,火炎砲 散華,2,1,0.828571428571429,1000030,9000005
1636,212,3000017,デ・ディヴァルガン,2,1,0.828571428571429,1000030,9000005
1637,212,3000013,ブリリオン,3,1,0.470588235294118,1000030,9000005
1638,212,3000202,多連装導弾 冥鎚,3,1,0.470588235294118,1000030,9000005
1639,212,3000134,電導弾 虚無,3,1,0.470588235294118,1000030,9000005
1640,212,3000142,レイスレイヴ Xt-V,3,1,0.470588235294118,1000030,9000005
1641,212,3000143,フォルツパレット,3,1,0.470588235294118,1000030,9000005
1642,212,3000011,カラミッタ,4,1,0.777777777777778,1000030,9000005
1643,212,3000103,エヴォルフィア,4,0,0,1000030,9000005
1644,212,3000014,斬絶弾 幻月,4,1,0.777777777777778,1000030,9000005
1645,212,3000068,大刃 水薙,4,1,0.777777777777778,1000030,9000005
1646,212,3000038,エステジオン・ボム,2,1,0.828571428571429,1000030,9000005
1647,212,3000097,シールドヴァイト,2,1,0.828571428571429,1000030,9000005
1648,212,3000064,デトネイトランス,2,1,0.828571428571429,1000030,9000005
1649,212,3000119,グレイン-SP,2,1,0.828571428571429,1000030,9000005
1650,212,3000019,フォルツァ-Ａ,2,1,0.828571428571429,1000030,9000005
1651,212,3000078,ジャメル,2,1,0.828571428571429,1000030,9000005
1652,212,3000085,エレクトリット,2,1,0.828571428571429,1000030,9000005
1653,212,3000118,ラジオパレット,2,1,0.828571428571429,1000030,9000005
1654,212,3000018,メディク,2,1,0.828571428571429,1000030,9000005
1655,212,3000084,テレ・ヴ二ール,2,1,0.828571428571429,1000030,9000005
1656,212,3000052,斬縛弾 月読,2,1,0.828571428571429,1000030,9000005
1657,212,3000074,ソワン・ヒーリア,2,1,0.828571428571429,1000030,9000005
1658,212,3000049,フォルツァ-Ｂ,3,1,0.470588235294118,1000030,9000005
1659,212,3000048,跳射爆弾 泡沫,3,1,0.470588235294118,1000030,9000005
1660,212,3000093,レイスレイヴ Xt-S,3,1,0.470588235294118,1000030,9000005
1661,212,3000040,ハープーン・エギユ,3,1,0.470588235294118,1000030,9000005
1662,212,3000096,ヘルシャフト,4,1,0.777777777777778,1000030,9000005
1663,212,3000106,マジアステルス,4,0,0,1000030,9000005
1664,212,3000046,爆撃砲 加具土,4,1,0.777777777777778,1000030,9000005
1665,212,3000088,テンペスト,4,1,0.777777777777778,1000030,9000005
1666,301,4011021,ソリディア・Ｈ「岩塊」,3,3,2.75,1000040,9000005
1667,301,4011022,ソリディア・Ｂ「岩塊」,3,3,2.75,1000040,9000005
1668,301,4011023,ソリディア・Ａ「岩塊」,3,3,2.75,1000040,9000005
1669,301,4011024,ソリディア・Ｌ「岩塊」,3,3,2.75,1000040,9000005
1670,301,4011025,ソリディア・Ｗ「岩塊」,4,3,1.5,1000040,9000005
1671,301,4021021,カーディナル・Ｈ「岩塊」,3,3,2.75,1000040,9000005
1672,301,4021022,カーディナル・Ｂ「岩塊」,3,3,2.75,1000040,9000005
1673,301,4021023,カーディナル・Ａ「岩塊」,3,3,2.75,1000040,9000005
1674,301,4021024,カーディナル・Ｌ「岩塊」,3,3,2.75,1000040,9000005
1675,301,4021025,カーディナル・Ｗ「岩塊」,4,3,1.5,1000040,9000005
1676,301,4031021,スクラッパー・Ｈ「岩塊」,3,1,0.916666666666667,1000040,9000005
1677,301,4031022,スクラッパー・Ｂ「岩塊」,3,1,0.916666666666667,1000040,9000005
1678,301,4031023,スクラッパー・Ａ「岩塊」,3,1,0.916666666666667,1000040,9000005
1679,301,4031024,スクラッパー・Ｌ「岩塊」,3,1,0.916666666666667,1000040,9000005
1680,301,4031025,スクラッパー・Ｗ「岩塊」,4,1,0.5,1000040,9000005
1681,301,4041021,サイトヘッド・Ｈ「岩塊」,3,3,2.75,1000040,9000005
1682,301,4041022,サイトヘッド・Ｂ「岩塊」,3,3,2.75,1000040,9000005
1683,301,4041023,サイトヘッド・Ａ「岩塊」,3,3,2.75,1000040,9000005
1684,301,4041024,サイトヘッド・Ｌ「岩塊」,3,3,2.75,1000040,9000005
1685,301,4041025,サイトヘッド・Ｗ「岩塊」,4,3,1.5,1000040,9000005
1686,301,4051021,CU・レイター・Ｈ「岩塊」,3,3,2.75,1000040,9000005
1687,301,4051022,CU・レイター・Ｂ「岩塊」,3,3,2.75,1000040,9000005
1688,301,4051023,CU・レイター・Ａ「岩塊」,3,3,2.75,1000040,9000005
1689,301,4051024,CU・レイター・Ｌ「岩塊」,3,3,2.75,1000040,9000005
1690,301,4051025,CU・レイター・Ｗ「岩塊」,4,3,1.5,1000040,9000005
1691,301,4061021,ゴールテン・D・Ｈ「岩塊」,3,3,2.75,1000040,9000005
1692,301,4061022,ゴールテン・D・Ｂ「岩塊」,3,3,2.75,1000040,9000005
1693,301,4061023,ゴールテン・D・Ａ「岩塊」,3,3,2.75,1000040,9000005
1694,301,4061024,ゴールテン・D・Ｌ「岩塊」,3,3,2.75,1000040,9000005
1695,301,4061025,ゴールテン・D・Ｗ「岩塊」,4,3,1.5,1000040,9000005
1696,301,4071021,アンゼロイ・Ｈ「岩塊」,3,1,0.916666666666667,1000040,9000005
1697,301,4071022,アンゼロイ・Ｂ「岩塊」,3,1,0.916666666666667,1000040,9000005
1698,301,4071023,アンゼロイ・Ａ「岩塊」,3,1,0.916666666666667,1000040,9000005
1699,301,4071024,アンゼロイ・Ｌ「岩塊」,3,1,0.916666666666667,1000040,9000005
1700,301,4071025,アンゼロイ・Ｗ「岩塊」,4,1,0.5,1000040,9000005
1701,301,4081021,ディスドス・Ｈ「岩塊」,3,1,0.916666666666667,1000040,9000005
1702,301,4081022,ディスドス・Ｂ「岩塊」,3,1,0.916666666666667,1000040,9000005
1703,301,4081023,ディスドス・Ａ「岩塊」,3,1,0.916666666666667,1000040,9000005
1704,301,4081024,ディスドス・Ｌ「岩塊」,3,1,0.916666666666667,1000040,9000005
1705,301,4081025,ディスドス・Ｗ「岩塊」,4,1,0.5,1000040,9000005
1706,301,4091021,サブライガ・Ｈ「岩塊」,3,3,2.75,1000040,9000005
1707,301,4091022,サブライガ・Ｂ「岩塊」,3,3,2.75,1000040,9000005
1708,301,4091023,サブライガ・Ａ「岩塊」,3,3,2.75,1000040,9000005
1709,301,4091024,サブライガ・Ｌ「岩塊」,3,3,2.75,1000040,9000005
1710,301,4091025,サブライガ・Ｗ「岩塊」,4,3,1.5,1000040,9000005
1711,301,4101021,ファルマコン・Ｈ「岩塊」,3,1,0.916666666666667,1000040,9000005
1712,301,4101022,ファルマコン・Ｂ「岩塊」,3,1,0.916666666666667,1000040,9000005
1713,301,4101023,ファルマコン・Ａ「岩塊」,3,1,0.916666666666667,1000040,9000005
1714,301,4101024,ファルマコン・Ｌ「岩塊」,3,1,0.916666666666667,1000040,9000005
1715,301,4101025,ファルマコン・Ｗ「岩塊」,4,1,0.5,1000040,9000005
1716,301,4111021,ラピスヘッジ・Ｈ「岩塊」,3,1,0.916666666666667,1000040,9000005
1717,301,4111022,ラピスヘッジ・Ｂ「岩塊」,3,1,0.916666666666667,1000040,9000005
1718,301,4111023,ラピスヘッジ・Ａ「岩塊」,3,1,0.916666666666667,1000040,9000005
1719,301,4111024,ラピスヘッジ・Ｌ「岩塊」,3,1,0.916666666666667,1000040,9000005
1720,301,4111025,ラピスヘッジ・Ｗ「岩塊」,4,1,0.5,1000040,9000005
1721,301,4121021,パ・フェクト・Ｈ「岩塊」,3,1,0.916666666666667,1000040,9000005
1722,301,4121022,パ・フェクト・Ｂ「岩塊」,3,1,0.916666666666667,1000040,9000005
1723,301,4121023,パ・フェクト・Ａ「岩塊」,3,1,0.916666666666667,1000040,9000005
1724,301,4121024,パ・フェクト・Ｌ「岩塊」,3,1,0.916666666666667,1000040,9000005
1725,301,4121025,パ・フェクト・Ｗ「岩塊」,4,1,0.5,1000040,9000005
1726,302,3000004,グレイン-AS,2,1,1.73076923076923,1000030,9000005
1727,302,3000035,ミトラーム,2,1,1.73076923076923,1000030,9000005
1728,302,3000072,グルナード,2,1,1.73076923076923,1000030,9000005
1729,302,3000042,ブランキアル,2,1,1.73076923076923,1000030,9000005
1730,302,3000063,ファイアサイス,2,1,1.73076923076923,1000030,9000005
1731,302,3000107,グレイスピラ,2,1,1.73076923076923,1000030,9000005
1732,302,3000076,ボンバルド,2,1,1.73076923076923,1000030,9000005
1733,302,3000125,インパルスショット,2,1,1.73076923076923,1000030,9000005
1734,302,3000020,機関砲 騎神,2,1,1.73076923076923,1000030,9000005
1735,302,3000100,ターレットMI,3,1,3.25,1000030,9000005
1736,302,3000122,単装導弾 三皇,3,1,3.25,1000030,9000005
1737,302,3000030,エスプロジオ,3,1,3.25,1000030,9000005
1738,302,3000131,ディオグラント,3,1,3.25,1000030,9000005
1739,302,3000033,爆撃砲 龍星,4,1,1.08333333333333,1000030,9000005
1740,302,3000206,マーノムガン-AS,4,1,1.08333333333333,1000030,9000005
1741,302,3000141,レイスレイヴ Xt-A,4,1,1.08333333333333,1000030,9000005
1742,302,3000113,グラン・ラーゴ,4,1,1.08333333333333,1000030,9000005
1743,302,3000057,ブルームブラスター,5,1,1,1000030,9000005
1744,302,3000067,ブレードジップ,2,1,1.73076923076923,1000030,9000005
1745,302,3000069,ブラックスミス,2,1,1.73076923076923,1000030,9000005
1746,302,3000012,ミトライユ・コルト,2,1,1.73076923076923,1000030,9000005
1747,302,3000120,ディトーレ,2,1,1.73076923076923,1000030,9000005
1748,302,3000128,烈火弾 煉獄,2,1,1.73076923076923,1000030,9000005
1749,302,3000023,拳銃 月牙,2,1,1.73076923076923,1000030,9000005
1750,302,3000060,ブーメラング,2,1,1.73076923076923,1000030,9000005
1751,302,3000080,バースト・ボム,2,1,1.73076923076923,1000030,9000005
1752,302,3000065,飛翔拳 双天,2,1,1.73076923076923,1000030,9000005
1753,302,3000053,マーノムガン,3,1,3.25,1000030,9000005
1754,302,3000024,火炎砲 散華,3,1,3.25,1000030,9000005
1755,302,3000017,デ・ディヴァルガン,3,1,3.25,1000030,9000005
1756,302,3000013,ブリリオン,3,1,3.25,1000030,9000005
1757,302,3000202,多連装導弾 冥鎚,4,1,1.08333333333333,1000030,9000005
1758,302,3000134,電導弾 虚無,4,1,1.08333333333333,1000030,9000005
1759,302,3000142,レイスレイヴ Xt-V,4,1,1.08333333333333,1000030,9000005
1760,302,3000143,フォルツパレット,4,1,1.08333333333333,1000030,9000005
1761,302,3000011,カラミッタ,5,1,1,1000030,9000005
1762,302,3000038,エステジオン・ボム,2,1,1.73076923076923,1000030,9000005
1763,302,3000097,シールドヴァイト,2,1,1.73076923076923,1000030,9000005
1764,302,3000064,デトネイトランス,2,1,1.73076923076923,1000030,9000005
1765,302,3000119,グレイン-SP,2,1,1.73076923076923,1000030,9000005
1766,302,3000019,フォルツァ-Ａ,2,1,1.73076923076923,1000030,9000005
1767,302,3000078,ジャメル,2,1,1.73076923076923,1000030,9000005
1768,302,3000085,エレクトリット,2,1,1.73076923076923,1000030,9000005
1769,302,3000018,メディク,2,1,1.73076923076923,1000030,9000005
1770,302,3000118,ラジオパレット,3,1,3.25,1000030,9000005
1771,302,3000084,テレ・ヴ二ール,3,1,3.25,1000030,9000005
1772,302,3000052,斬縛弾 月読,3,1,3.25,1000030,9000005
1773,302,3000074,ソワン・ヒーリア,3,1,3.25,1000030,9000005
1774,302,3000049,フォルツァ-Ｂ,4,1,1.08333333333333,1000030,9000005
1775,302,3000048,跳射爆弾 泡沫,4,1,1.08333333333333,1000030,9000005
1776,302,3000093,レイスレイヴ Xt-S,4,1,1.08333333333333,1000030,9000005
1777,302,3000040,ハープーン・エギユ,4,1,1.08333333333333,1000030,9000005
1778,302,3000096,ヘルシャフト,5,1,1,1000030,9000005
1779,303,4011061,ソリディア・Ｈ「桜花」,3,3,2.75,1000040,9000005
1780,303,4011062,ソリディア・Ｂ「桜花」,3,3,2.75,1000040,9000005
1781,303,4011063,ソリディア・Ａ「桜花」,3,3,2.75,1000040,9000005
1782,303,4011064,ソリディア・Ｌ「桜花」,3,3,2.75,1000040,9000005
1783,303,4011065,ソリディア・Ｗ「桜花」,4,3,1.5,1000040,9000005
1784,303,4021061,カーディナル・Ｈ「桜花」,3,3,2.75,1000040,9000005
1785,303,4021062,カーディナル・Ｂ「桜花」,3,3,2.75,1000040,9000005
1786,303,4021063,カーディナル・Ａ「桜花」,3,3,2.75,1000040,9000005
1787,303,4021064,カーディナル・Ｌ「桜花」,3,3,2.75,1000040,9000005
1788,303,4021065,カーディナル・Ｗ「桜花」,4,3,1.5,1000040,9000005
1789,303,4031061,スクラッパー・Ｈ「桜花」,3,1,0.916666666666667,1000040,9000005
1790,303,4031062,スクラッパー・Ｂ「桜花」,3,1,0.916666666666667,1000040,9000005
1791,303,4031063,スクラッパー・Ａ「桜花」,3,1,0.916666666666667,1000040,9000005
1792,303,4031064,スクラッパー・Ｌ「桜花」,3,1,0.916666666666667,1000040,9000005
1793,303,4031065,スクラッパー・Ｗ「桜花」,4,1,0.5,1000040,9000005
1794,303,4041061,サイトヘッド・Ｈ「桜花」,3,3,2.75,1000040,9000005
1795,303,4041062,サイトヘッド・Ｂ「桜花」,3,3,2.75,1000040,9000005
1796,303,4041063,サイトヘッド・Ａ「桜花」,3,3,2.75,1000040,9000005
1797,303,4041064,サイトヘッド・Ｌ「桜花」,3,3,2.75,1000040,9000005
1798,303,4041065,サイトヘッド・Ｗ「桜花」,4,3,1.5,1000040,9000005
1799,303,4051061,CU・レイター・Ｈ「桜花」,3,3,2.75,1000040,9000005
1800,303,4051062,CU・レイター・Ｂ「桜花」,3,3,2.75,1000040,9000005
1801,303,4051063,CU・レイター・Ａ「桜花」,3,3,2.75,1000040,9000005
1802,303,4051064,CU・レイター・Ｌ「桜花」,3,3,2.75,1000040,9000005
1803,303,4051065,CU・レイター・Ｗ「桜花」,4,3,1.5,1000040,9000005
1804,303,4061061,ゴールテン・D・Ｈ「桜花」,3,3,2.75,1000040,9000005
1805,303,4061062,ゴールテン・D・Ｂ「桜花」,3,3,2.75,1000040,9000005
1806,303,4061063,ゴールテン・D・Ａ「桜花」,3,3,2.75,1000040,9000005
1807,303,4061064,ゴールテン・D・Ｌ「桜花」,3,3,2.75,1000040,9000005
1808,303,4061065,ゴールテン・D・Ｗ「桜花」,4,3,1.5,1000040,9000005
1809,303,4071061,アンゼロイ・Ｈ「桜花」,3,1,0.916666666666667,1000040,9000005
1810,303,4071062,アンゼロイ・Ｂ「桜花」,3,1,0.916666666666667,1000040,9000005
1811,303,4071063,アンゼロイ・Ａ「桜花」,3,1,0.916666666666667,1000040,9000005
1812,303,4071064,アンゼロイ・Ｌ「桜花」,3,1,0.916666666666667,1000040,9000005
1813,303,4071065,アンゼロイ・Ｗ「桜花」,4,1,0.5,1000040,9000005
1814,303,4081061,ディスドス・Ｈ「桜花」,3,1,0.916666666666667,1000040,9000005
1815,303,4081062,ディスドス・Ｂ「桜花」,3,1,0.916666666666667,1000040,9000005
1816,303,4081063,ディスドス・Ａ「桜花」,3,1,0.916666666666667,1000040,9000005
1817,303,4081064,ディスドス・Ｌ「桜花」,3,1,0.916666666666667,1000040,9000005
1818,303,4081065,ディスドス・Ｗ「桜花」,4,1,0.5,1000040,9000005
1819,303,4091061,サブライガ・Ｈ「桜花」,3,3,2.75,1000040,9000005
1820,303,4091062,サブライガ・Ｂ「桜花」,3,3,2.75,1000040,9000005
