---,EmblemPartsId,Name,EmblemPartsType,DefaultEmblemPartsFlag,IsEditable,Texture,FlagTexture,Descprition,GameModeId
100029,110025,チェーンフレーム,OutLine,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/01/Tex_Emblem_01_0025.Tex_Emblem_01_0025',Texture2D'/Game/GUI/Common/Tex/Emblem/01/Tex_Emblem_01_0025_Flag.Tex_Emblem_01_0025_Flag',,1
100030,110026,ピアノフレーム,OutLine,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/01/Tex_Emblem_01_0026.Tex_Emblem_01_0026',Texture2D'/Game/GUI/Common/Tex/Emblem/01/Tex_Emblem_01_0026_Flag.Tex_Emblem_01_0026_Flag',,1
100031,110027,ラブフレーム,OutLine,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/01/Tex_Emblem_01_0027.Tex_Emblem_01_0027',Texture2D'/Game/GUI/Common/Tex/Emblem/01/Tex_Emblem_01_0027_Flag.Tex_Emblem_01_0027_Flag',,1
100032,110028,スターフレーム,OutLine,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/01/Tex_Emblem_01_0028.Tex_Emblem_01_0028',Texture2D'/Game/GUI/Common/Tex/Emblem/01/Tex_Emblem_01_0028_Flag.Tex_Emblem_01_0028_Flag',,1
100033,110029,スタードロップフレーム,OutLine,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/01/Tex_Emblem_01_0029.Tex_Emblem_01_0029',Texture2D'/Game/GUI/Common/Tex/Emblem/01/Tex_Emblem_01_0029_Flag.Tex_Emblem_01_0029_Flag',,1
100034,110030,フラワーフレーム,OutLine,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/01/Tex_Emblem_01_0030.Tex_Emblem_01_0030',Texture2D'/Game/GUI/Common/Tex/Emblem/01/Tex_Emblem_01_0030_Flag.Tex_Emblem_01_0030_Flag',,1
100035,110031,クラウドフレーム,OutLine,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/01/Tex_Emblem_01_0031.Tex_Emblem_01_0031',Texture2D'/Game/GUI/Common/Tex/Emblem/01/Tex_Emblem_01_0031_Flag.Tex_Emblem_01_0031_Flag',,1
100036,110032,ソリディアフレーム,OutLine,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/01/Tex_Emblem_01_0032.Tex_Emblem_01_0032',Texture2D'/Game/GUI/Common/Tex/Emblem/01/Tex_Emblem_01_0032_Flag.Tex_Emblem_01_0032_Flag',,1
100037,110033,カーディナルフレーム,OutLine,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/01/Tex_Emblem_01_0033.Tex_Emblem_01_0033',Texture2D'/Game/GUI/Common/Tex/Emblem/01/Tex_Emblem_01_0033_Flag.Tex_Emblem_01_0033_Flag',,1
100038,110034,スクラッパーフレーム,OutLine,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/01/Tex_Emblem_01_0034.Tex_Emblem_01_0034',Texture2D'/Game/GUI/Common/Tex/Emblem/01/Tex_Emblem_01_0034_Flag.Tex_Emblem_01_0034_Flag',,1
100039,110035,サイトヘッドフレーム,OutLine,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/01/Tex_Emblem_01_0035.Tex_Emblem_01_0035',Texture2D'/Game/GUI/Common/Tex/Emblem/01/Tex_Emblem_01_0035_Flag.Tex_Emblem_01_0035_Flag',,1
100040,110036,シーユー・レイターフレーム,OutLine,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/01/Tex_Emblem_01_0036.Tex_Emblem_01_0036',Texture2D'/Game/GUI/Common/Tex/Emblem/01/Tex_Emblem_01_0036_Flag.Tex_Emblem_01_0036_Flag',,1
100041,110037,ゴールテン・ダーフレーム,OutLine,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/01/Tex_Emblem_01_0037.Tex_Emblem_01_0037',Texture2D'/Game/GUI/Common/Tex/Emblem/01/Tex_Emblem_01_0037_Flag.Tex_Emblem_01_0037_Flag',,1
100042,110038,アンゼロイフレーム,OutLine,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/01/Tex_Emblem_01_0038.Tex_Emblem_01_0038',Texture2D'/Game/GUI/Common/Tex/Emblem/01/Tex_Emblem_01_0038_Flag.Tex_Emblem_01_0038_Flag',,1
100043,110039,ディスドスフレーム,OutLine,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/01/Tex_Emblem_01_0039.Tex_Emblem_01_0039',Texture2D'/Game/GUI/Common/Tex/Emblem/01/Tex_Emblem_01_0039_Flag.Tex_Emblem_01_0039_Flag',,1
100044,110040,サブライガフレーム,OutLine,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/01/Tex_Emblem_01_0040.Tex_Emblem_01_0040',Texture2D'/Game/GUI/Common/Tex/Emblem/01/Tex_Emblem_01_0040_Flag.Tex_Emblem_01_0040_Flag',,1
100045,110041,ファルマコンフレーム,OutLine,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/01/Tex_Emblem_01_0041.Tex_Emblem_01_0041',Texture2D'/Game/GUI/Common/Tex/Emblem/01/Tex_Emblem_01_0041_Flag.Tex_Emblem_01_0041_Flag',,1
100046,110042,ラピスヘッジフレーム,OutLine,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/01/Tex_Emblem_01_0042.Tex_Emblem_01_0042',Texture2D'/Game/GUI/Common/Tex/Emblem/01/Tex_Emblem_01_0042_Flag.Tex_Emblem_01_0042_Flag',,1
100047,110043,パ・フェクトフレーム,OutLine,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/01/Tex_Emblem_01_0043.Tex_Emblem_01_0043',Texture2D'/Game/GUI/Common/Tex/Emblem/01/Tex_Emblem_01_0043_Flag.Tex_Emblem_01_0043_Flag',,1
100048,110044,エタニティフレーム,OutLine,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/01/Tex_Emblem_01_0044.Tex_Emblem_01_0044',Texture2D'/Game/GUI/Common/Tex/Emblem/01/Tex_Emblem_01_0044_Flag.Tex_Emblem_01_0044_Flag',,1
100049,110045,オキサイドフレーム,OutLine,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/01/Tex_Emblem_01_0045.Tex_Emblem_01_0045',Texture2D'/Game/GUI/Common/Tex/Emblem/01/Tex_Emblem_01_0045_Flag.Tex_Emblem_01_0045_Flag',,1
100050,120001,アリエス,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0001.Tex_Emblem_02_0001',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0001_Flag.Tex_Emblem_02_0001_Flag',,1
100051,120002,タウラス,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0002.Tex_Emblem_02_0002',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0002_Flag.Tex_Emblem_02_0002_Flag',,1
100052,120003,ジェミニ,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0003.Tex_Emblem_02_0003',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0003_Flag.Tex_Emblem_02_0003_Flag',,1
100053,120004,キャンサー,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0004.Tex_Emblem_02_0004',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0004_Flag.Tex_Emblem_02_0004_Flag',,1
100054,120005,レオ,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0005.Tex_Emblem_02_0005',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0005_Flag.Tex_Emblem_02_0005_Flag',,1
100055,120006,ヴァルゴ,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0006.Tex_Emblem_02_0006',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0006_Flag.Tex_Emblem_02_0006_Flag',,1
100056,120007,リーブラ,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0007.Tex_Emblem_02_0007',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0007_Flag.Tex_Emblem_02_0007_Flag',,1
100057,120008,スコルピオ,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0008.Tex_Emblem_02_0008',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0008_Flag.Tex_Emblem_02_0008_Flag',,1
100058,120009,サジタリウス,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0009.Tex_Emblem_02_0009',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0009_Flag.Tex_Emblem_02_0009_Flag',,1
100059,120010,カプリコーン,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0010.Tex_Emblem_02_0010',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0010_Flag.Tex_Emblem_02_0010_Flag',,1
100060,120011,アクエリアス,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0011.Tex_Emblem_02_0011',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0011_Flag.Tex_Emblem_02_0011_Flag',,1
100061,120012,ピスケス,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0012.Tex_Emblem_02_0012',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0012_Flag.Tex_Emblem_02_0012_Flag',,1
100062,120013,1,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0013.Tex_Emblem_02_0013',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0013_Flag.Tex_Emblem_02_0013_Flag',,1
100063,120014,2,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0014.Tex_Emblem_02_0014',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0014_Flag.Tex_Emblem_02_0014_Flag',,1
100064,120015,3,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0015.Tex_Emblem_02_0015',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0015_Flag.Tex_Emblem_02_0015_Flag',,1
100065,120016,4,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0016.Tex_Emblem_02_0016',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0016_Flag.Tex_Emblem_02_0016_Flag',,1
100066,120017,5,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0017.Tex_Emblem_02_0017',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0017_Flag.Tex_Emblem_02_0017_Flag',,1
100067,120018,6,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0018.Tex_Emblem_02_0018',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0018_Flag.Tex_Emblem_02_0018_Flag',,1
100068,120019,7,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0019.Tex_Emblem_02_0019',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0019_Flag.Tex_Emblem_02_0019_Flag',,1
100069,120020,8,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0020.Tex_Emblem_02_0020',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0020_Flag.Tex_Emblem_02_0020_Flag',,1
100070,120021,9,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0021.Tex_Emblem_02_0021',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0021_Flag.Tex_Emblem_02_0021_Flag',,1
100071,120022,10,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0022.Tex_Emblem_02_0022',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0022_Flag.Tex_Emblem_02_0022_Flag',,1
100072,120023,ルーンｇ,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0023.Tex_Emblem_02_0023',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0023_Flag.Tex_Emblem_02_0023_Flag',,1
100073,120024,ルーンｐ,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0024.Tex_Emblem_02_0024',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0024_Flag.Tex_Emblem_02_0024_Flag',,1
100074,120025,ルーンｊ,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0025.Tex_Emblem_02_0025',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0025_Flag.Tex_Emblem_02_0025_Flag',,1
100075,120026,ルーンｄ,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0026.Tex_Emblem_02_0026',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0026_Flag.Tex_Emblem_02_0026_Flag',,1
100076,120027,ドラゴン,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0027.Tex_Emblem_02_0027',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0027_Flag.Tex_Emblem_02_0027_Flag',,1
100077,120028,ドラゴンヘッド,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0028.Tex_Emblem_02_0028',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0028_Flag.Tex_Emblem_02_0028_Flag',,1
100078,120029,ユニコーンヘッド,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0029.Tex_Emblem_02_0029',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0029_Flag.Tex_Emblem_02_0029_Flag',,1
100079,120030,ポップユニコーン,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0030.Tex_Emblem_02_0030',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0030_Flag.Tex_Emblem_02_0030_Flag',,1
100080,120031,フェニックス,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0031.Tex_Emblem_02_0031',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0031_Flag.Tex_Emblem_02_0031_Flag',,1
100081,120032,イーグル,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0032.Tex_Emblem_02_0032',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0032_Flag.Tex_Emblem_02_0032_Flag',,1
100082,120033,ピジョン,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0033.Tex_Emblem_02_0033',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0033_Flag.Tex_Emblem_02_0033_Flag',,1
100083,120034,オウル,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0034.Tex_Emblem_02_0034',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0034_Flag.Tex_Emblem_02_0034_Flag',,1
100084,120035,バタフライ,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0035.Tex_Emblem_02_0035',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0035_Flag.Tex_Emblem_02_0035_Flag',,1
100085,120036,スコーピオン,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0036.Tex_Emblem_02_0036',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0036_Flag.Tex_Emblem_02_0036_Flag',,1
100086,120037,ビー,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0037.Tex_Emblem_02_0037',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0037_Flag.Tex_Emblem_02_0037_Flag',,1
100087,120038,スネークヘッド,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0038.Tex_Emblem_02_0038',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0038_Flag.Tex_Emblem_02_0038_Flag',,1
100088,120039,ライオンヘッド,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0039.Tex_Emblem_02_0039',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0039_Flag.Tex_Emblem_02_0039_Flag',,1
100089,120040,シャーク,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0040.Tex_Emblem_02_0040',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0040_Flag.Tex_Emblem_02_0040_Flag',,1
100090,120041,ナインテイル,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0041.Tex_Emblem_02_0041',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0041_Flag.Tex_Emblem_02_0041_Flag',,1
100091,120042,オシャレ猫,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0042.Tex_Emblem_02_0042',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0042_Flag.Tex_Emblem_02_0042_Flag',,1
100092,120043,オシャレ犬,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0043.Tex_Emblem_02_0043',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0043_Flag.Tex_Emblem_02_0043_Flag',,1
100093,120044,おすわり猫,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0044.Tex_Emblem_02_0044',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0044_Flag.Tex_Emblem_02_0044_Flag',,1
100094,120045,うさぎ,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0045.Tex_Emblem_02_0045',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0045_Flag.Tex_Emblem_02_0045_Flag',,1
100095,120046,猫,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0046.Tex_Emblem_02_0046',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0046_Flag.Tex_Emblem_02_0046_Flag',,1
100096,120047,フライングひよこ,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0047.Tex_Emblem_02_0047',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0047_Flag.Tex_Emblem_02_0047_Flag',,1
100097,120048,狐メン,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0048.Tex_Emblem_02_0048',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0048_Flag.Tex_Emblem_02_0048_Flag',,1
100098,120049,月うさぎ,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0049.Tex_Emblem_02_0049',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0049_Flag.Tex_Emblem_02_0049_Flag',,1
100099,120050,ドルフィン,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0050.Tex_Emblem_02_0050',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0050_Flag.Tex_Emblem_02_0050_Flag',,1
100100,120051,バードゲージ,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0051.Tex_Emblem_02_0051',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0051_Flag.Tex_Emblem_02_0051_Flag',,1
100101,120052,クジャク,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0052.Tex_Emblem_02_0052',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0052_Flag.Tex_Emblem_02_0052_Flag',,1
100102,120053,フィーバー,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0053.Tex_Emblem_02_0053',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0053_Flag.Tex_Emblem_02_0053_Flag',,1
100103,120054,鳳凰の構え,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0054.Tex_Emblem_02_0054',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0054_Flag.Tex_Emblem_02_0054_Flag',,1
100104,120055,シップ,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0055.Tex_Emblem_02_0055',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0055_Flag.Tex_Emblem_02_0055_Flag',,1
100105,120056,ハート,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0056.Tex_Emblem_02_0056',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0056_Flag.Tex_Emblem_02_0056_Flag',,1
100106,120057,スペード,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0057.Tex_Emblem_02_0057',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0057_Flag.Tex_Emblem_02_0057_Flag',,1
100107,120058,クラブ,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0058.Tex_Emblem_02_0058',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0058_Flag.Tex_Emblem_02_0058_Flag',,1
100108,120059,ダイヤ,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0059.Tex_Emblem_02_0059',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0059_Flag.Tex_Emblem_02_0059_Flag',,1
100109,120060,アイスクリスタル,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0060.Tex_Emblem_02_0060',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0060_Flag.Tex_Emblem_02_0060_Flag',,1
100110,120061,ギア,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0061.Tex_Emblem_02_0061',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0061_Flag.Tex_Emblem_02_0061_Flag',,1
100111,120062,スズランハート,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0062.Tex_Emblem_02_0062',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0062_Flag.Tex_Emblem_02_0062_Flag',,1
100112,120063,リーフハート,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0063.Tex_Emblem_02_0063',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0063_Flag.Tex_Emblem_02_0063_Flag',,1
100113,120064,フローズン,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0064.Tex_Emblem_02_0064',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0064_Flag.Tex_Emblem_02_0064_Flag',,1
100114,120065,ハートフル,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0065.Tex_Emblem_02_0065',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0065_Flag.Tex_Emblem_02_0065_Flag',,1
100115,120066,蓮,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0066.Tex_Emblem_02_0066',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0066_Flag.Tex_Emblem_02_0066_Flag',,1
100116,120067,ローズ,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0067.Tex_Emblem_02_0067',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0067_Flag.Tex_Emblem_02_0067_Flag',,1
100117,120068,フラワーマーク,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0068.Tex_Emblem_02_0068',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0068_Flag.Tex_Emblem_02_0068_Flag',,1
100118,120069,バンブーリーフ,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0069.Tex_Emblem_02_0069',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0069_Flag.Tex_Emblem_02_0069_Flag',,1
100119,120070,クローバーリーフ,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0070.Tex_Emblem_02_0070',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0070_Flag.Tex_Emblem_02_0070_Flag',,1
100120,120071,オールドヘルム,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0071.Tex_Emblem_02_0071',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0071_Flag.Tex_Emblem_02_0071_Flag',,1
100121,120072,フルールトリス,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0072.Tex_Emblem_02_0072',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0072_Flag.Tex_Emblem_02_0072_Flag',,1
100122,120073,トランプ,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0073.Tex_Emblem_02_0073',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0073_Flag.Tex_Emblem_02_0073_Flag',,1
100123,120074,メイドウェア,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0074.Tex_Emblem_02_0074',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0074_Flag.Tex_Emblem_02_0074_Flag',,1
100124,120075,素敵ブローチ,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0075.Tex_Emblem_02_0075',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0075_Flag.Tex_Emblem_02_0075_Flag',,1
100125,120076,ザ・マスク,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0076.Tex_Emblem_02_0076',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0076_Flag.Tex_Emblem_02_0076_Flag',,1
