---,WeaponID,WeaponName,OutmenuID,WeaponAssetPath,ShotPrjID,ShotPrjIDLv2,ShotPrjIDLv3,ShotPosOffSetX,ShotPosOffSetY,ShotPosOffSetZ,InputType,WeaponAtkType,WeaponAtkTaeget,MaxLockOnNum,LockOnDistance,NearLockOn,WeaponKind,WeaponHoldType,AttachType,SubWepID,SideTrgAct,SideTrgWepID,SideNoAttack,PermissionSuperDash,PermissionOnGround,InputInterval,RapidInterval,ChargeTime,StartTime,ShotingTime,StopTime,AddLimitLengthStartTime,AddLimitLengthEndTime,IsSharingMagazine,DecBulletType,ReloadType,AttackPermitMaxBulletNum,ReloadTime,FirstReloadTime,ReloadStopTime,ReloadNum,MaxBulletNum,FirstBulletNum,BulletPerShot,MinRapidNum,MaxRapidNum,CustomReloadType,TmpData1,TmpData2,TmpData3,TmpData4,TmpData5,TmpData6,TmpData7,TmpData8,TmpData9,TmpData10,WpMoveVal01,WpMoveVal02,WpMoveVal03,EquipRollAssault,EquipRollVanguard,EquipRollSupport,EquipRollRanger,BuddyWeaponType,WeaponAnimeID,HoldWeaponType,HoldTime,RecoilMotionType,RecoilMoveTiming,RecoilMovePower,ShotCharaEffect,CameraType,ShakeType,StrengthShake,ShakeRate,IsWpAnimIdle,IsWpAnimRecoil,IsWpAnimReady,IsWpAnimReloadIn,IsWpAnimReloadLoop,IsWpAnimReloadOut,IsWpAnimChangeStorage,IsWpAnimChangeExpansion,IsWpAnimTransStart,IsWpAnimTransEnd,IsWpAnimTransLoop,IsWpAnimTransStartSub,IsWpAnimTransEndSub,IsWpAnimTransLoopSub,IsWpAnimGrapTransOpen,IsWpAnimGrapTransClose,IsWpAnimGrapTransOpenSub,IsWpAnimGrapTransCloseSub,IsCenterAimHUD,IsChangeColor,WeaponMaker,WeaponIcon,WeaponInfoTriggerType,WeaponInfo1,WeaponInfo2,WeaponInfo3,WeaponInfo4,WeaponInfo5,WeaponInfoScoreEvaluation,WeaponInfoPlayerDamage,WeaponInfoMobDamage,WeaponInfoRapidSpeed,WeaponInfoMagazine,WeaponInfoReloadSpeed,WeaponInfoUseable,WeaponInfoOther,WeaponCategory,WeaponSlayerEnemyType,WeaponInfoTargetOwner,WeaponInfoTargetFriendPlayer,WeaponInfoTargetFriendMob,WeaponInfoTargetFriendObject,WeaponInfoTargetEnemyPlayer,WeaponInfoTargetEnemyMob,WeaponInfoTargetEnemyObject,WeaponInfo2on2CrossBurst,WeaponInfo2on2BurstGauge,WeaponSizeInfo,WeaponInfoFlavorText_Main,WeaponInfoFlavorText_Sub,IsDefault
WPN_WarpDevice,79,,0,/Game/Character/weapon/Blueprint/wp00079/BP_WpWarpDevice.uasset,0,0,0,0,0,0,EWeaponAttackIntervalType::None,EWeaponAttackType::None,EWeaponAtkTaeget::Enemy,0,0,0,EWeaponKind::Sub,EWeaponHoldType::One,EAttachType::Hand,0,ESideTrgAct::None,0,0,0,0,0,0.05,0,0,0,0,0.1,1,0,EDecBulletType::Bullet,EWeaponReloadType::EmptyReload,0,0,0,0,0,0,0,0,0,0,ECustomReloadType::None,30,20,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,EBuddyWeaponType::None,0,EHoldWeaponType::OneHandGun,0.2,ERecoilMotionType::Small,ERecoilMoveTiming::None,ERecoilMovePower::None,EShotCharaEffect::None,None,EShakeType::None,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EWeaponMaker::WeaponMaker004,EWeaponIcon::None,EWeaponInfoTriggerType::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfoScoreEvaluation::None,EWeaponInfoRank::A_Plus,EWeaponInfoRank::A_Plus,EWeaponInfoRank::A_Plus,EWeaponInfoRank::A_Plus,EWeaponInfoRank::A_Plus,EWeaponInfoRank::A_Plus,EWeaponInfoRank::A_Plus,EWeaponCategory::Throw,EWeaponSlayerEnemyType::None,0,0,0,0,0,0,0,0,0,EWeaponSizeInfo::Medium,,,0
WPN_FireBomb,80,バースト・ボム,620,/Game/Character/weapon/Blueprint/wp00080/BP_WpFireBomb.uasset,119,0,0,0,0,0,EWeaponAttackIntervalType::Release,EWeaponAttackType::Throwing,EWeaponAtkTaeget::Enemy,0,0,0,EWeaponKind::Sub,EWeaponHoldType::One,EAttachType::Hand,0,ESideTrgAct::None,0,0,0,0,0.1,0.1,0,0,0,0,0.1,0.5,0,EDecBulletType::Bullet,EWeaponReloadType::Reset,0,12,12,0,2,2,2,1,1,1,ECustomReloadType::BulletDebuff,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,0,0,0,0,EBuddyWeaponType::Fire,0,EHoldWeaponType::OneHandGun,0.1,ERecoilMotionType::Middle,ERecoilMoveTiming::None,ERecoilMovePower::None,EShotCharaEffect::None,None,EShakeType::None,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EWeaponMaker::WeaponMaker001,EWeaponIcon::None,EWeaponInfoTriggerType::Release,EWeaponInfo::OneShotDown,EWeaponInfo::BadState_Fire,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfoScoreEvaluation::None,EWeaponInfoRank::B,EWeaponInfoRank::B_Plus,EWeaponInfoRank::C,EWeaponInfoRank::E,EWeaponInfoRank::C,EWeaponInfoRank::B,EWeaponInfoRank::None,EWeaponCategory::Throw,EWeaponSlayerEnemyType::Enemy,0,0,0,0,0,0,0,0,0,EWeaponSizeInfo::Medium,開発：WXW　　型番：WXW-13\nWXWの榴弾射出兵器。\n爆発時間が長いため、敵を誘って\n巻き込みたい。,　分類：投擲爆弾　　　　　属性：設置/妨害　　　 \n\n爆発後、一定時間炎上し続ける。　　\nダウンと、炎上効果による追加ダメージ。,0
WPN_GravityField,81,,0,/Game/Character/weapon/Blueprint/wp00081/BP_WpGravityField.uasset,120,0,0,0,0,0,EWeaponAttackIntervalType::Release,EWeaponAttackType::Throwing,EWeaponAtkTaeget::None,0,0,0,EWeaponKind::Sub,EWeaponHoldType::One,EAttachType::Hand,0,ESideTrgAct::None,0,0,0,0,0,0.05,0,0,0,0,0.1,1,0,EDecBulletType::Bullet,EWeaponReloadType::EmptyReload,0,10,10,0,1,1,1,1,1,1,ECustomReloadType::None,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,EBuddyWeaponType::Throw,0,EHoldWeaponType::OneHandGun,0.35,ERecoilMotionType::Small,ERecoilMoveTiming::None,ERecoilMovePower::None,EShotCharaEffect::None,None,EShakeType::None,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EWeaponMaker::WeaponMaker004,EWeaponIcon::None,EWeaponInfoTriggerType::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfoScoreEvaluation::None,EWeaponInfoRank::A_Plus,EWeaponInfoRank::A_Plus,EWeaponInfoRank::A_Plus,EWeaponInfoRank::A_Plus,EWeaponInfoRank::A_Plus,EWeaponInfoRank::A_Plus,EWeaponInfoRank::A_Plus,EWeaponCategory::Throw,EWeaponSlayerEnemyType::None,0,0,0,0,0,0,0,0,0,EWeaponSizeInfo::Medium,,,0
WPN_Decoy,82,ドール,923,/Game/Character/weapon/Blueprint/wp00082/BP_WpDecoy.uasset,121,0,0,0,0,0,EWeaponAttackIntervalType::Release,EWeaponAttackType::Throwing,EWeaponAtkTaeget::None,0,0,0,EWeaponKind::Sub,EWeaponHoldType::One,EAttachType::Hand,0,ESideTrgAct::None,0,0,0,0,0,1,0,0,0,0,0.1,1,0,EDecBulletType::Bullet,EWeaponReloadType::EmptyReload,0,17,17,0,2,2,2,1,1,1,ECustomReloadType::Buff,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,EBuddyWeaponType::Throw,0,EHoldWeaponType::OneHandGun,0.1,ERecoilMotionType::Middle,ERecoilMoveTiming::None,ERecoilMovePower::None,EShotCharaEffect::None,None,EShakeType::None,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EWeaponMaker::WeaponMaker001,EWeaponIcon::None,EWeaponInfoTriggerType::Release,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfoScoreEvaluation::Small,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::B,EWeaponInfoRank::D,EWeaponInfoRank::D,EWeaponInfoRank::C,EWeaponInfoRank::None,EWeaponCategory::Throw,EWeaponSlayerEnemyType::None,0,0,0,0,0,0,0,0,0,EWeaponSizeInfo::Medium,開発：WXW　　型番：WXW-27\n敵のロックオンシステムをハックし、\n射撃を引き付ける囮となってくれる。,　分類：特殊銃　　　　　　属性：設置/妨害　　　 \n\nロックを優先的に向けさせる人形を設置。\n敵マップにプレイヤーアイコンが増える。,0
WPN_Mine,83,,0,/Game/Character/weapon/Blueprint/wp00083/BP_WpMine.uasset,122,0,0,0,0,0,EWeaponAttackIntervalType::Release,EWeaponAttackType::Throwing,EWeaponAtkTaeget::Enemy,0,0,0,EWeaponKind::Sub,EWeaponHoldType::One,EAttachType::Hand,0,ESideTrgAct::None,0,0,0,0,0,0.05,0,0,0,0,0.1,1,0,EDecBulletType::Bullet,EWeaponReloadType::EmptyReload,0,2,2,0,10,10,10,1,1,1,ECustomReloadType::None,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,EBuddyWeaponType::Throw,0,EHoldWeaponType::OneHandGun,0.3,ERecoilMotionType::Middle,ERecoilMoveTiming::None,ERecoilMovePower::None,EShotCharaEffect::None,None,EShakeType::None,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EWeaponMaker::WeaponMaker001,EWeaponIcon::None,EWeaponInfoTriggerType::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfoScoreEvaluation::None,EWeaponInfoRank::A_Plus,EWeaponInfoRank::A_Plus,EWeaponInfoRank::A_Plus,EWeaponInfoRank::A_Plus,EWeaponInfoRank::A_Plus,EWeaponInfoRank::A_Plus,EWeaponInfoRank::A_Plus,EWeaponCategory::Throw,EWeaponSlayerEnemyType::None,0,0,0,0,0,0,0,0,0,EWeaponSizeInfo::Medium,,,0
WPN_SelfTeleport,84,テレ・ヴ二ール,940,/Game/Character/weapon/Blueprint/wp00084/BP_WpSelfTeleport.uasset,123,0,0,0,0,0,EWeaponAttackIntervalType::Trigger,EWeaponAttackType::Ranged,EWeaponAtkTaeget::None,0,0,0,EWeaponKind::Sub,EWeaponHoldType::One,EAttachType::Hand,0,ESideTrgAct::None,0,0,0,0,1,1,0,0,0,0,0.1,1,0,EDecBulletType::Bullet,EWeaponReloadType::EmptyReload,0,8,8,0,1,1,1,0,1,1,ECustomReloadType::Buff,6,0,0,0,0,0,0,0,0,1,-1,-1,-1,0,0,0,0,EBuddyWeaponType::None,0,EHoldWeaponType::OneHandGun,0.2,ERecoilMotionType::Small,ERecoilMoveTiming::None,ERecoilMovePower::None,EShotCharaEffect::None,None,EShakeType::None,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EWeaponMaker::WeaponMaker004,EWeaponIcon::None,EWeaponInfoTriggerType::Single,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfoScoreEvaluation::Medium,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::A_Plus,EWeaponInfoRank::A_Plus,EWeaponInfoRank::D,EWeaponInfoRank::C,EWeaponInfoRank::None,EWeaponCategory::Special,EWeaponSlayerEnemyType::Owner,0,0,0,0,0,0,0,0,0,EWeaponSizeInfo::Medium,開発：AVENIR　　型番：AVN-90\nリアライド・システムの基礎的な技術を用い\nた、短距離転送システム。キザナ以外の\nメーカーの技術力ではこれが限界である。,　分類：テレポート　　　　属性：補助　　　 \n1度目のトリガーでテレポート先を設置。　\n2度目のトリガーで設置場所に瞬間移動。,0
WPN_TrapBeamNet,85,エレクトリット,950,/Game/Character/weapon/Blueprint/wp00085/BP_WpTrapBeamNet.uasset,124,0,0,0,0,0,EWeaponAttackIntervalType::Release,EWeaponAttackType::Throwing,EWeaponAtkTaeget::None,0,0,0,EWeaponKind::Sub,EWeaponHoldType::One,EAttachType::Hand,0,ESideTrgAct::None,0,0,0,0,0,0.3,0,0,0,0,0.1,0.5,0,EDecBulletType::Bullet,EWeaponReloadType::Continuation,0,12,12,0,2,2,2,1,1,1,ECustomReloadType::Debuff,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,0,0,0,0,EBuddyWeaponType::Thunder,0,EHoldWeaponType::OneHandGun,0.1,ERecoilMotionType::Middle,ERecoilMoveTiming::None,ERecoilMovePower::None,EShotCharaEffect::None,None,EShakeType::None,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EWeaponMaker::WeaponMaker001,EWeaponIcon::None,EWeaponInfoTriggerType::Release,EWeaponInfo::BadState_Paralysis,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfoScoreEvaluation::Small,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::E,EWeaponInfoRank::B,EWeaponInfoRank::B,EWeaponInfoRank::None,EWeaponCategory::Throw,EWeaponSlayerEnemyType::EnemyPlayer,0,0,0,0,0,0,0,0,0,EWeaponSizeInfo::Medium,開発：WXW　　型番：WXW-53A\nネット状にビームを射出して罠を張り、\n敵を捕まえる特殊な装置。\n名前は電気と網を意味する造語。,　分類：特殊銃　　　　　　属性：設置/妨害　　 \n\n前方にネットを設置。\nヒットした敵に痺れ効果を与える。,0
Weapon00086,86,,0,None,0,0,0,0,0,0,EWeaponAttackIntervalType::None,EWeaponAttackType::None,EWeaponAtkTaeget::Enemy,0,0,0,EWeaponKind::Sub,EWeaponHoldType::One,EAttachType::Hand,0,ESideTrgAct::None,0,0,0,0,0,0.05,0,0,0,0,0.1,1,0,EDecBulletType::Bullet,EWeaponReloadType::EmptyReload,0,0,0,0,0,0,0,0,0,0,ECustomReloadType::None,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,EBuddyWeaponType::None,0,EHoldWeaponType::OneHandGun,0.2,ERecoilMotionType::Small,ERecoilMoveTiming::None,ERecoilMovePower::None,EShotCharaEffect::None,None,EShakeType::None,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EWeaponMaker::WeaponMaker001,EWeaponIcon::None,EWeaponInfoTriggerType::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfoScoreEvaluation::None,EWeaponInfoRank::A_Plus,EWeaponInfoRank::A_Plus,EWeaponInfoRank::A_Plus,EWeaponInfoRank::A_Plus,EWeaponInfoRank::A_Plus,EWeaponInfoRank::A_Plus,EWeaponInfoRank::A_Plus,EWeaponCategory::Throw,EWeaponSlayerEnemyType::None,0,0,0,0,0,0,0,0,0,EWeaponSizeInfo::Medium,,,0
WPN_Drone,87,ガレオン,812,/Game/Character/weapon/Blueprint/wp00087/BP_WpDrone.uasset,125,0,0,0,0,0,EWeaponAttackIntervalType::Trigger,EWeaponAttackType::Etc,EWeaponAtkTaeget::None,0,0,0,EWeaponKind::Main,EWeaponHoldType::Both,EAttachType::Hand,0,ESideTrgAct::None,0,0,0,0,1,99,0,0,0,0,0.1,1,0,EDecBulletType::Bullet,EWeaponReloadType::EmptyReload,0,20,20,0,1,1,1,0,1,1,ECustomReloadType::Bullet,50,25000,120,2400,10,1000,0,0,0,0,-1,-1,-1,0,0,0,0,EBuddyWeaponType::None,0,EHoldWeaponType::OneHandGun,0.2,ERecoilMotionType::Middle,ERecoilMoveTiming::None,ERecoilMovePower::None,EShotCharaEffect::None,None,EShakeType::None,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EWeaponMaker::WeaponMaker004,EWeaponIcon::None,EWeaponInfoTriggerType::SubMonitor,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfoScoreEvaluation::Small,EWeaponInfoRank::B_Plus,EWeaponInfoRank::A,EWeaponInfoRank::C,EWeaponInfoRank::E,EWeaponInfoRank::E,EWeaponInfoRank::A,EWeaponInfoRank::None,EWeaponCategory::Special,EWeaponSlayerEnemyType::Enemy,0,0,0,0,0,0,0,0,0,EWeaponSizeInfo::Medium,開発：AVENIR　　型番：AVN-94\n自律型光学武器。\n操作せずとも戦ってくれる便利な砲台だが、\n壊されてしまうことがあるので注意。,　分類：自動砲台　　　　属性：設置/ビーム　　 \n攻撃時、サブモニターでポートを指定。　\n指定されたポートに進行後、攻撃を開始。\nガレオンは破壊可能。　　　　　　　　　,0
WPN_TornadoArea,88,テンペスト,925,/Game/Character/weapon/Blueprint/wp00088/BP_WpTornadoArea.uasset,127,0,0,0,0,0,EWeaponAttackIntervalType::Release,EWeaponAttackType::Throwing,EWeaponAtkTaeget::None,0,0,0,EWeaponKind::Sub,EWeaponHoldType::One,EAttachType::Hand,0,ESideTrgAct::None,0,0,0,0,0,0.05,0,0,0,0,0.1,1,0,EDecBulletType::Bullet,EWeaponReloadType::EmptyReload,0,15,15,0,1,1,0,1,1,1,ECustomReloadType::Debuff,1,20000,200,1000,20000,1000,0,0,0,0,-1,-1,-1,0,0,0,0,EBuddyWeaponType::Throw,0,EHoldWeaponType::OneHandGun,0.1,ERecoilMotionType::Middle,ERecoilMoveTiming::None,ERecoilMovePower::None,EShotCharaEffect::None,None,EShakeType::None,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EWeaponMaker::WeaponMaker001,EWeaponIcon::None,EWeaponInfoTriggerType::Release,EWeaponInfo::BadState_Bondage,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfoScoreEvaluation::Large,EWeaponInfoRank::C,EWeaponInfoRank::C,EWeaponInfoRank::D,EWeaponInfoRank::E,EWeaponInfoRank::D,EWeaponInfoRank::B,EWeaponInfoRank::None,EWeaponCategory::Throw,EWeaponSlayerEnemyType::All,0,0,0,0,0,0,0,0,0,EWeaponSizeInfo::Medium,開発：WXW　　型番：WXW-49A03\n設置型の強力な妨害装置。\n敵味方の識別をするシステムが無いため、\n設置すると両軍に効果があることに注意。,　分類：範囲攻撃　　　　　属性：設置/妨害　　 \n設置後、竜巻が発生する。範囲内にいる\nプレイヤーに継続ダメージと　　　　\n移動速度低下の効果。　　　　　　　　,0
WPN_ObjectExtension,89,,0,/Game/Character/weapon/Blueprint/wp00089/BP_WpObjectExtension.uasset,128,0,0,0,0,0,EWeaponAttackIntervalType::Trigger,EWeaponAttackType::WholeBody,EWeaponAtkTaeget::None,0,0,0,EWeaponKind::Sub,EWeaponHoldType::One,EAttachType::Hand,0,ESideTrgAct::None,0,0,0,0,0,0.05,0,0,0,0,0.1,1,0,EDecBulletType::Bullet,EWeaponReloadType::EmptyReload,0,10,10,0,1,1,1,1,1,1,ECustomReloadType::None,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,EBuddyWeaponType::None,0,EHoldWeaponType::OneHandGun,0.35,ERecoilMotionType::Small,ERecoilMoveTiming::None,ERecoilMovePower::None,EShotCharaEffect::None,None,EShakeType::None,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EWeaponMaker::WeaponMaker004,EWeaponIcon::None,EWeaponInfoTriggerType::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfoScoreEvaluation::None,EWeaponInfoRank::A_Plus,EWeaponInfoRank::A_Plus,EWeaponInfoRank::A_Plus,EWeaponInfoRank::A_Plus,EWeaponInfoRank::A_Plus,EWeaponInfoRank::A_Plus,EWeaponInfoRank::A_Plus,EWeaponCategory::Special,EWeaponSlayerEnemyType::None,0,0,0,0,0,0,0,0,0,EWeaponSizeInfo::Medium,,,0
WPN_Smoke,90,,0,/Game/Character/weapon/Blueprint/wp00090/BP_WpSmoke.uasset,129,0,0,0,0,0,EWeaponAttackIntervalType::Release,EWeaponAttackType::Throwing,EWeaponAtkTaeget::Enemy,0,0,0,EWeaponKind::Sub,EWeaponHoldType::One,EAttachType::Hand,0,ESideTrgAct::None,0,0,0,0,0,0.05,0,0,0,0,0.1,1,0,EDecBulletType::Bullet,EWeaponReloadType::EmptyReload,0,10,10,0,1,1,1,1,1,1,ECustomReloadType::None,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,EBuddyWeaponType::Throw,0,EHoldWeaponType::OneHandGun,0.3,ERecoilMotionType::Middle,ERecoilMoveTiming::None,ERecoilMovePower::None,EShotCharaEffect::None,None,EShakeType::None,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EWeaponMaker::WeaponMaker002,EWeaponIcon::None,EWeaponInfoTriggerType::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfoScoreEvaluation::None,EWeaponInfoRank::A_Plus,EWeaponInfoRank::A_Plus,EWeaponInfoRank::A_Plus,EWeaponInfoRank::A_Plus,EWeaponInfoRank::A_Plus,EWeaponInfoRank::A_Plus,EWeaponInfoRank::A_Plus,EWeaponCategory::Throw,EWeaponSlayerEnemyType::None,0,0,0,0,0,0,0,0,0,EWeaponSizeInfo::Medium,,,0
WPN_Shield,91,デ・ファンス,605,/Game/Character/weapon/Blueprint/wp00091/BP_WpShield.uasset,130,0,0,0,0,0,EWeaponAttackIntervalType::Toggle,EWeaponAttackType::Shield,EWeaponAtkTaeget::None,0,0,0,EWeaponKind::Sub,EWeaponHoldType::One,EAttachType::Wrist,0,ESideTrgAct::None,0,0,0,0,0,0.05,0,0,0,0,0.1,1,0,EDecBulletType::Energy,EWeaponReloadType::Reset,0,12,12,0,400,400,400,0,0,0,ECustomReloadType::Buff,400,1000,150,200,3500,0,0,0,0,1,-1,-1,-1,0,0,0,0,EBuddyWeaponType::None,0,EHoldWeaponType::OneHandGun,0.2,ERecoilMotionType::Shield,ERecoilMoveTiming::None,ERecoilMovePower::None,EShotCharaEffect::None,None,EShakeType::None,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EWeaponMaker::WeaponMaker004,EWeaponIcon::None,EWeaponInfoTriggerType::Hold,EWeaponInfo::Shield,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfoScoreEvaluation::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::A_Plus,EWeaponInfoRank::D,EWeaponInfoRank::A,EWeaponInfoRank::B,EWeaponCategory::Special,EWeaponSlayerEnemyType::Owner,0,0,0,0,0,0,0,0,0,EWeaponSizeInfo::Medium,開発：AVENIR　　型番：AVN-05\n盾のような形状の防御武器。\n出力を前面に集中させており、\n正面からの遠距離攻撃を無力化する。,　分類：シールド　　　　　属性：補助\n\n前方からの攻撃を防ぐ盾を展開する。\n格闘攻撃は防げない。　　　　　　　,0
WPN_StealthDevice,92,エクステルス,350,/Game/Character/weapon/Blueprint/wp00092/BP_WpStealthDevice.uasset,0,0,0,0,0,0,EWeaponAttackIntervalType::Trigger,EWeaponAttackType::Etc,EWeaponAtkTaeget::None,0,0,0,EWeaponKind::Sub,EWeaponHoldType::One,EAttachType::Hand,0,ESideTrgAct::None,0,0,0,0,1,1,0,0,0,0,0.1,1,0,EDecBulletType::Energy,EWeaponReloadType::EmptyReload,0,12,12,0,15000,15000,0,0,1,1,ECustomReloadType::Buff,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,EBuddyWeaponType::None,0,EHoldWeaponType::OneHandGun,0.3,ERecoilMotionType::Small,ERecoilMoveTiming::None,ERecoilMovePower::None,EShotCharaEffect::None,None,EShakeType::None,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EWeaponMaker::WeaponMaker003,EWeaponIcon::None,EWeaponInfoTriggerType::Single,EWeaponInfo::Stealth,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfoScoreEvaluation::Small,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::A_Plus,EWeaponInfoRank::C,EWeaponInfoRank::B_Plus,EWeaponInfoRank::None,EWeaponCategory::Special,EWeaponSlayerEnemyType::Owner,0,0,0,0,0,0,0,0,0,EWeaponSizeInfo::Medium,開発：MA-I　　型番：MA95HSE\n敵軍のセンサーを妨害することができる\n特殊迷彩装置。敵からはまるで透明に\nなったように見える。,　分類：ステルス　　　　　属性：補助　　　 \n一定時間、敵マップ上から存在を消す事ができる。\nこの最中に攻撃を行っても解除されない。,0
WPN_Options,93,レイスレイヴ Xt-S,935,/Game/Character/weapon/Blueprint/wp00093/BP_WpOptions.uasset,131,0,0,0,0,0,EWeaponAttackIntervalType::Trigger,EWeaponAttackType::Ranged,EWeaponAtkTaeget::None,0,0,0,EWeaponKind::Sub,EWeaponHoldType::One,EAttachType::Hand,0,ESideTrgAct::None,0,0,0,0,0,1,0,0,0,0,0.1,1,0,EDecBulletType::Bullet,EWeaponReloadType::EmptyReload,0,22,27,12.3,1,1,0,1,1,1,ECustomReloadType::BeamBuff,0,25500,0,70,130,57,79,0,0,1,-1,-1,-1,0,0,0,0,EBuddyWeaponType::None,0,EHoldWeaponType::OneHandGun,0.35,ERecoilMotionType::Satellite,ERecoilMoveTiming::None,ERecoilMovePower::None,EShotCharaEffect::None,None,EShakeType::None,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EWeaponMaker::WeaponMaker001,EWeaponIcon::None,EWeaponInfoTriggerType::Single,EWeaponInfo::ReloadUp,EWeaponInfo::Heal,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfoScoreEvaluation::None,EWeaponInfoRank::C,EWeaponInfoRank::B,EWeaponInfoRank::C,EWeaponInfoRank::E,EWeaponInfoRank::E,EWeaponInfoRank::A,EWeaponInfoRank::C,EWeaponCategory::Special,EWeaponSlayerEnemyType::All,0,0,0,0,0,0,0,0,0,EWeaponSizeInfo::Medium,開発：WXW　　型番：WXW-101A14\n飛行機能付きの自律型光学武器。\n四機のスレイヴと呼ばれる小型飛行砲台が\n周囲に展開され、自動的に射撃してくれる。,　分類：自動砲台　　　　　属性：ビーム　　 \n発射後、一定時間自身の周りに展開。　　\nリロード速度が上昇。近くの味方に自動で\n回復弾を撃ち、敵には自動でビームを撃つ。,0
